OF_ORDEN,OF_LOTE,OF_CANTIDAD_ENTREGADA,CF_ORDEN_EN_EL_ENCADENADO,CF_LOTE_PARENTAL,CF_ID_BIOREACTOR,CF_FECHA/HORA_INICIO,CF_FECHA/HORA_FIN,CF_VOLUMEN_DE_INOCULO_UTILIZADO,CF_TURBIDEZ_INICIO_CULTIVO,CF_TURBIDEZ_FIN_CULTIVO,CF_VIABILIDAD_FINAL_CULTIVO,CF_ID_CENTRIFUGA,CF_CENTRIFUGACION_1_TURBIDEZ,CF_CENTRIFUGACION_2_TURBIDEZ,P_FECHA/HORA_INICIO,P_FECHA/HORA_FIN,P_PH_MAS_BAJO_1,P_PH_MAS_BAJO_2,P_TURBIDEZ_PH_BAJO_1,P_TURBIDEZ_PH_BAJO_2,I_ID_BIOREACTOR_y,I_FECHA/HORA_INICIO,I_FECHA/HORA_FIN,I_VOLUMEN_DE_CULTIVO,I_TURBIDEZ_INICIO_CULTIVO,I_TURBIDEZ_FINAL_CULTIVO,I_VIABILIDAD_FINAL_CULTIVO,BR_CF_LOTE,BR_CF_ID_BIOREACTOR,BR_CF_FECHA_INICIO,BR_CF_FECHA_FIN,BR_CF_DIAS_FASE,BR_CF_FERM0101.AGITATION_PV,BR_CF_FERM0101.AIR_SPARGE_PV,BR_CF_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_CF_FERM0101.DO_1_PV,BR_CF_FERM0101.DO_2_PV,BR_CF_FERM0101.GAS_OVERLAY_PV,BR_CF_FERM0101.LOAD_CELL_NET_PV,BR_CF_FERM0101.PH_1_PV,BR_CF_FERM0101.PH_2_PV,BR_CF_FERM0101.PUMP_1_PV,BR_CF_FERM0101.PUMP_1_TOTAL,BR_CF_FERM0101.PUMP_2_PV,BR_CF_FERM0101.PUMP_2_TOTAL,BR_CF_FERM0101.SINGLE_USE_DO_PV,BR_CF_FERM0101.SINGLE_USE_PH_PV,BR_CF_FERM0101.TEMPERATURA_PV,BR_CF_TH_06299_TI1302.PV,BR_CF_TH_06299_MI1302.PV,BR_I_LOTE,BR_I_ID_BIOREACTOR,BR_I_FECHA_FIN,BR_I_FECHA_INICIO,BR_I_DIAS_FASE,BR_I_FERM0101.AGITATION_PV,BR_I_FERM0101.AIR_SPARGE_PV,BR_I_FERM0101.BIOCONTAINER_PRESSURE_PV,BR_I_FERM0101.DO_1_PV,BR_I_FERM0101.DO_2_PV,BR_I_FERM0101.GAS_OVERLAY_PV,BR_I_FERM0101.LOAD_CELL_NET_PV,BR_I_FERM0101.PH_1_PV,BR_I_FERM0101.PH_2_PV,BR_I_FERM0101.PUMP_1_PV,BR_I_FERM0101.PUMP_1_TOTAL,BR_I_FERM0101.PUMP_2_PV,BR_I_FERM0101.PUMP_2_TOTAL,BR_I_FERM0101.SINGLE_USE_DO_PV,BR_I_FERM0101.SINGLE_USE_PH_PV,BR_I_FERM0101.TEMPERATURA_PV,BR_I_TH_06299_TI1302.PV,BR_I_TH_06299_MI1302.PV,C_LOTE,C_ID_CENTRIFUGA,C_TOTAL_CENTRIFUGACION,C_FECHA_FIN,C_FECHA_INICIO,C_DIAS_FASE,C_CTF0101.EN_PARCIAL,C_CTF0101.EN_TOTAL,C_D01780551.PV,C_D01906041.PV,C_D01916047.PV,C_D01916503.PV,C_D01919022.PV,C_TH_06299_TI1402.PV,C_TH_06299_MI1402.PV,IPC_C_LOTE,IPC_C_CENTRIFUGA,C1_100L,C1_200L,C1_400L,C1_600L,C1_800L,C1_1000L,C1_1200L,C1_1400L,C1_1600L,C1_1800L,C1_2000L,C2_100L,C2_200L,C2_300L,C2_400L,IPC_CF_LOTE,IPC_CF_FECHA_INICIO,IPC_CF_FECHA_FIN,IPC_CF_DIAS_FASE,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV,IPC_I_LOTE,IPC_I_FECHA_FIN,IPC_I_FECHA_INICIO,IPC_I_DIAS_FASE,IPC_I_TURBIDEZ,IPC_I_VIABILIDAD,IPC_I_TH_07781_TI1501.PV,IPC_I_TH_07781_TI1501.PV.1,MP_LOTE,100001_CALIDAD,100002_CALIDAD,100003_CALIDAD,100004_CALIDAD,100005_CALIDAD,100006_CALIDAD,100007_CALIDAD,100008_CALIDAD,100009_CALIDAD,100010_CALIDAD,100011_CALIDAD,100012_CALIDAD,100013_CALIDAD,CF_PRODUCTO_1,CF_PRODUCTO_2
200205528,24080,13.59,2,24074,14614,2024-05-20 12:16:00,2024-05-22 9:19:00,,18.72,88.8,124000000,14246,28.72,24.16,,,,,,,,,,,,,,24080,14614,2024-05-20 12:15:00,2024-05-22 9:15:00,1.875,78.54015174,16.25391391,0.1206040117,21.06392653,-0.005523442039,3.999998249,1631.989059,5.878541399,-0.2552742,0,41.99557385,2.943946317,2094.454582,22.1987944,5.794481436,29.4921084,20.74644208,60.55601893,,,,,,,,,,,,,,,,,,,,,,,,24080,17825,2,2024-05-22 14:30:00,2024-05-22 8:30:00,0.25,0,1,40.52759221,338.3961115,2.239210099,1.352894517,4968.035746,20.74044949,57.38112044,24080,17825,0,30.4,0,0,0,29.3,0,0,0,0,29.4,21.1,0,0,21.4,24080,2024-05-22 11:10:00,2024-05-20 14:10:00,1.875,62.544,138506666.6,1.016,20.31609768,50.47146199,,,,,,,,,24080,70,46,40,459,486,13,57,80,61,4,108,108,0,,
200205682,24079,13.6,1,,14615,2024-05-21 7:44:00,2024-05-23 7:55:00,81.2,17.68,75.12,173600000,14246,29.36,20.88,,,,,,,,,,,,,,24079,14615,2024-05-21 7:45:00,2024-05-23 7:45:00,2,80,14.32137921,-0.08734350861,19.04056672,0,4.000010906,1661.228289,1.300272942,5.879702695,0,23.84254929,2.394354854,2271.163237,19.28033806,5.834003852,29.6009321,21.0976794,59.62693068,,,,,,,,,,,,,,,,,,,,,,,,24079,14246,2,2024-05-22 14:30:00,2024-05-22 8:30:00,0.25,0,1,43.66734081,331.155243,2.062824708,1.317246765,4785.732178,20.74044949,57.38112044,24079,14246,0,28.9,0,0,0,28.2,0,0,0,0,28.7,24.7,0,0,23.6,24079,2024-05-22 8:35:00,2024-05-20 15:15:00,1.722222222,62.54,118360000,1.152,20.26555228,50.43549528,,,,,,,,,24079,70,46,40,459,486,13,57,80,61,4,108,108,0,,
200205533,24081,13.72,2,24076,14617,2024-05-20 12:04:00,2024-05-22 9:16:00,,19.44,80,90400000,17825,29.44,21.24,2024-05-26 0:30:00,2024-05-27 8:05:00,5.44,5.496,29.68,28.96,13172,2024-05-27 8:05:00,2024-05-28 7:54:00,161.2,16.24,25.52,122400000,24081,14617,2024-05-20 12:00:00,2024-05-22 9:15:00,1.885416667,78.95690292,9.590450972,-0.7338772458,20.29403686,0,3.999850255,1630.283124,5.875858079,1.23548578,0,19.85362645,2.660938826,2117.035875,21.92230326,5.805010708,29.28283458,20.76747322,60.45768115,24081,13172,2024-05-28 7:45:00,2024-05-27 8:00:00,0.9895833333,71.45833333,1.399849817,4.947405095,0,24.93687062,4.000016933,161.0397155,-4.686228943,5.932517865,0,9.919999695,0.06647718679,37.89316469,25.44494689,-788.1634385,29.46722182,20.83890405,69.72753735,24081,14246,2,2024-05-30 12:15:00,2024-05-30 6:30:00,0.2395833333,0,1,44.51303105,349.6875653,2.32783242,1.381929583,4784.328469,19.0920742,67.28113883,24081,14246,0,30.4,0,0,0,29.8,0,0,0,0,29.7,18.8,0,0,17.6,24081,2024-05-30 6:45:00,2024-05-28 8:40:00,1.920138889,53.44,105058666.7,1.376,20.37632005,49.6675309,24081,2024-05-28 7:30:00,2024-05-27 8:10:00,0.9722222222,22.46666667,75812444,20.25274213,51.0808903,24081,70,17,42,459,486,13,57,80,67,4,105,19,0,,
200205529,24082,13.78,1,,13170,2024-05-28 7:54:00,2024-05-30 7:06:00,80.4,18.88,79.84,166400000,14246,29.84,18.2,,,,,,,,,,,,,,24082,13170,2024-05-28 7:45:00,2024-05-30 7:00:00,1.96875,79.36842105,10.30971439,0.5434605368,20.12231946,0,4,1621.344809,6,-37.95789474,0,39.25263158,2.489101175,211.2276632,87.57894737,6,29.91096319,21.0291801,69.69346373,,,,,,,,,,,,,,,,,,,,,,,,24082,14246,2,2024-05-24 15:15:00,2024-05-24 9:15:00,0.25,0,1,42.82928872,292.2863101,2.148512232,1.340159154,4824.492754,20.63841383,62.19979821,24082,14246,0,27.7,0,0,0,27,0,0,0,0,27.2,23.5,0,0,27.2,24082,2024-05-24 11:30:00,2024-05-22 15:30:00,1.833333333,56.23,113303333.3,1.172,20.21915441,51.2871006,,,,,,,,,24082,70,34.03531645,42,459,486,13,57,80,67,4,105,19,0,,
200205530,24083,13.75,3,24080,14617,2024-05-22 13:10:00,2024-05-24 10:02:00,,18.48,85.6,169600000,14246,27.2,23.52,2024-05-23 0:30:00,2024-05-24 7:26:00,5.384,5.4,25.84,29.96,13171,2024-05-24 7:26:00,2024-05-25 8:55:00,166.24,14.08,26.32,124800000,24083,14617,2024-05-22 13:15:00,2024-05-24 10:00:00,1.864583333,79.25135284,10.41019868,-0.9158587888,18.67317852,0,3.99988635,1644.211564,5.871348698,1.242311668,0,13.61739338,2.616540668,2890.410624,20.6979784,5.783688603,29.48873964,20.62501639,62.54304632,24083,13171,2024-05-25 8:45:00,2024-05-24 7:30:00,1.052083333,72,2.365373079,1.956439477,22.80944709,0,3.999961693,166.9993685,5.928185246,3.169603671,0,9.845976593,0.7133679948,47.68673301,23.65453442,5.926895165,29.46807822,20.63770147,62.97720275,24083,17825,2,2024-05-27 13:45:00,2024-05-27 8:30:00,0.21875,0,1,35.05792701,433.8007642,2.346591245,1.43334624,5886.495944,19.22617806,69.0391595,24083,17825,0,30.9,0,0,0,30.2,0,0,0,0,30,17.4,0,0,16.4,24083,2024-05-27 7:30:00,2024-05-25 9:35:00,1.913194444,55.14666667,120835555.6,0.8373333333,20.31046263,49.29320791,24083,2024-05-25 8:45:00,2024-05-24 7:40:00,1.045138889,21.65,84557999.75,20.18032921,51.23378974,24083,70,17,42,429.685,486,13,57,80,67,40,105,19,0,,
200203878,24084,13.83,1,,14614,2024-05-25 8:55:00,2024-05-27 8:35:00,85.2,18.32,74.48,180000000,17825,30.24,17.2,2024-05-23 0:30:00,2024-05-24 7:26:00,5.384,5.4,25.84,29.96,13171,2024-05-24 7:26:00,2024-05-25 8:55:00,166.24,14.08,26.32,124800000,24084,14614,2024-05-25 8:45:00,2024-05-27 8:30:00,1.989583333,80,13.03421574,-0.2757839535,21.35894814,-0.005461957734,3.999908667,1672.294403,5.879829692,-0.2550062941,0,161.2000854,2.422592737,1888.101297,21.87545308,5.808375144,29.60811545,20.88267632,64.99025895,24084,13171,2024-05-25 8:45:00,2024-05-24 7:30:00,1.052083333,72,2.365373079,1.956439477,22.80944709,0,3.999961693,166.9993685,5.928185246,3.169603671,0,9.845976593,0.7133679948,47.68673301,23.65453442,5.926895165,29.46807822,20.63770147,62.97720275,24084,14246,2,2024-05-27 14:00:00,2024-05-27 8:30:00,0.2291666667,0,1,34.6031128,403.9405687,2.49917836,1.507091404,5720.810168,19.2149829,68.15396452,24084,14246,0,27.9,0,0,0,27.8,0,0,0,0,27.9,16.9,0,0,17,24084,2024-05-27 7:30:00,2024-05-25 9:35:00,1.913194444,55.89333333,115568888.9,1.333333333,20.31046263,49.29320791,24084,2024-05-25 8:45:00,2024-05-24 7:40:00,1.045138889,21.65,84557999.75,20.18032921,51.23378974,24084,53.33333333,17,42,418,486,13,57,80,67,40,105,19,0,,
200205531,24085,13.77,1,,14615,2024-05-25 8:55:00,2024-05-27 9:19:00,81.6,17.92,74.96,163200000,14246,27.92,16.92,2024-05-26 0:30:00,2024-05-27 8:05:00,5.44,5.496,29.68,28.96,13172,2024-05-27 8:05:00,2024-05-28 7:54:00,161.2,16.24,25.52,122400000,24085,14615,2024-05-25 8:45:00,2024-05-27 9:15:00,2.020833333,80,11.56394941,1.043750106,21.36111688,0,4.000031886,1649.39411,1.300272942,5.88096137,0,100.7599487,2.457594196,1967.552971,29.32061154,14.01181271,29.59556516,20.89614657,65.10287113,24085,13172,2024-05-28 7:45:00,2024-05-27 8:00:00,0.9895833333,71.45833333,1.399849817,4.947405095,0,24.93687062,4.000016933,161.0397155,-4.686228943,5.932517865,0,9.919999695,0.06647718679,37.89316469,25.44494689,-788.1634385,29.46722182,20.83890405,69.72753735,24085,17825,2,2024-05-30 13:45:00,2024-05-30 7:30:00,0.2604166667,0,0,46.20724025,304.4437078,2.151269072,1.22341881,4612.631712,19.11404762,66.07594482,24085,17825,0,30.7,0,0,0,30.8,0,0,0,0,31,24.7,0,0,22.9,24085,2024-05-30 7:45:00,2024-05-28 8:40:00,1.961805556,60.16,112743333.3,1.058,20.36230457,49.6774296,24085,2024-05-28 7:30:00,2024-05-27 8:10:00,0.9722222222,22.46666667,75812444,20.25274213,51.0808903,24085,70,17,47,487,486,108,69,73,42,40,110,115.25,0,,
200205532,24086,13.67,1,,13169,2024-05-28 7:54:00,2024-05-30 8:10:00,80,16.32,81.6,173600000,17825,30.8,23.8,,,,,,,,,,,,,,24086,13169,2024-05-28 7:45:00,2024-05-30 8:15:00,2.020833333,79.08592307,14.80195533,0.3112178701,20.0931025,0,4,1486.708883,6,-0.011331558,0,48.04615385,2.525013855,205.1988564,21.72307692,6,29.96410256,20.99074349,69.78311317,,,,,,,,,,,,,,,,,,,,,,,,24086,12912,2,2024-05-29 14:00:00,2024-05-29 8:15:00,0.2395833333,0,3,45.11115492,342.0322235,2.042056297,1.686173486,4692.908648,19.39025918,70.31835213,24086,12912,0,28.6,0,0,0,27.2,0,0,0,0,27.6,19.4,0,0,18.2,24086,2024-05-29 8:45:00,2024-05-27 18:45:00,1.583333333,58.992,115589333.3,1.2112,20.38549567,49.08085444,,,,,,,,,24086,70,17,47,487,486,108,69,73,42.703125,40,110,19,0,,
200205683,24087,13.76,2,24083,14614,2024-05-27 13:58:00,2024-05-29 9:10:00,,20.4,74.4,149600000,12912,27.6,18.84,,,,,,,,,,,,,,24087,14614,2024-05-27 13:45:00,2024-05-29 9:15:00,1.8125,77.27653899,19.41150848,-0.253176477,21.04754299,-0.005479656594,4.00009086,1582.32603,5.863240901,-0.2552742,0,66.81829933,2.575555806,2638.507737,19.07169731,5.664914479,29.54564245,20.68745907,69.42463738,,,,,,,,,,,,,,,,,,,,,,,,24087,14246,2,2024-05-29 15:15:00,2024-05-29 9:15:00,0.25,0,2,33.34404167,391.14298,2.386273853,1.508953366,5590.171826,19.45824205,68.60491786,24087,14246,0,25.5,0,0,0,25.2,0,0,0,0,25.1,19,0,0,18.3,24087,2024-05-29 8:45:00,2024-05-27 17:00:00,1.65625,56.576,130229333.3,1.24,20.48889599,48.43245881,,,,,,,,,24087,70,17,47,428.5225,486,108,69,75.26605556,67,40,110,19,0,,
200205535,24088,13.67,2,24084,14615,2024-05-27 13:21:00,2024-05-29 9:13:00,,16.72,74.16,171200000,14246,25.2,18.64,2024-05-30 0:30:00,2024-05-31 7:46:00,5.472,5.48,30.56,29.68,13171,2024-05-31 7:46:00,2024-06-01 7:56:00,166.8,16,25.52,129600000,24088,14615,2024-05-27 13:15:00,2024-05-29 9:15:00,1.833333333,76.98467517,12.21322383,0.9158124747,22.17028471,0,4.000027721,1598.987649,1.300272942,5.864475705,0.2828385282,74.67998583,2.546027867,2182.332754,23.2363714,5.838912858,29.44625111,20.68745907,69.42463738,24088,13171,2024-06-01 7:45:00,2024-05-31 7:45:00,1,71.99902313,1.94664885,1.329012108,23.41263634,0,4.000077139,167.4117238,5.881129101,3.2,0,31.93029769,0.6192287213,131.1809995,24.03635308,5.934268251,29.48358607,19.63122429,74.65923724,24088,12912,2,2024-06-03 13:45:00,2024-06-03 7:45:00,0.25,0,3,46.43500632,248.8991492,1.903373491,1.589621444,4482.215071,20.88965066,58.65995032,24088,12912,0,27.8,0,0,0,26.5,0,0,0,0,26.9,13.4,0,0,13,24088,2024-06-03 8:30:00,2024-06-01 8:55:00,1.982638889,49.54666667,113270222.2,1.208,20.24596087,49.28809691,24088,2024-06-01 7:25:00,2024-05-31 7:45:00,0.9861111111,21.76666667,87830222,20.34708277,48.99724146,24088,70,17,47,487,486,111,39.30651341,76,42,40,110,39.58418293,0,,
200205536,24089,13.67,1,,14616,2024-06-01 7:56:00,2024-06-03 8:53:00,83.2,18.32,64.8,158400000,12912,26.88,13.24,2024-05-30 0:30:00,2024-05-31 7:46:00,5.472,5.48,30.56,29.68,13171,2024-05-31 7:46:00,2024-06-01 7:56:00,166.8,16,25.52,129600000,24089,14616,2024-06-01 7:45:00,2024-06-03 8:45:00,2.041666667,80,10.73269795,0.3098016911,20.74017399,0,4.000091378,1619.884686,5.878757504,3.2,0,227.3545199,1.908788145,1861.911439,21.52172221,5.861322038,29.58967847,20.34088049,65.25932124,24089,13171,2024-06-01 7:45:00,2024-05-31 7:45:00,1,71.99902313,1.94664885,1.329012108,23.41263634,0,4.000077139,167.4117238,5.881129101,3.2,0,31.93029769,0.6192287213,131.1809995,24.03635308,5.934268251,29.48358607,19.63122429,74.65923724,24089,14246,2,2024-06-03 12:45:00,2024-06-03 7:45:00,0.2083333333,0,1,50.27258651,279.568074,1.88803629,1.24015653,4211.536056,20.74960712,59.0845206,24089,14246,0,28.3,0,0,0,27.7,0,0,0,0,27.4,15.6,0,0,14.4,24089,2024-06-03 8:30:00,2024-06-01 8:00:00,2.020833333,52.96,103643555.6,1.325333333,20.31468169,49.62816887,24089,2024-06-01 7:25:00,2024-05-31 7:45:00,0.9861111111,21.76666667,87830222,20.34708277,48.99724146,24089,70,17,47,487,486,111,69,76,42,40,110,117,0,,
200205534,24090,13.73,1,,14617,2024-06-01 7:56:00,2024-06-03 8:43:00,82.4,18,71.44,148000000,14246,27.68,15,,,,,,,,,,,,,,24090,14617,2024-06-01 7:45:00,2024-06-03 8:45:00,2.041666667,80,9.455659598,-0.3209328612,20.26327683,0,3.999625963,1673.691854,5.879392222,1.236005517,0,144.0529801,2.287334781,2217.08533,21.64370015,5.827611231,29.5974006,20.34088049,65.25932124,,,,,,,,,,,,,,,,,,,,,,,,24090,12912,2,2024-05-31 14:45:00,2024-05-31 8:45:00,0.25,0,4,43.89045988,285.4332761,1.993224052,1.497071506,4660.445488,19.65374322,66.83393296,24090,12912,0,26.7,0,0,0,26.1,0,0,0,0,26,19.9,0,0,19.2,24090,2024-05-31 11:00:00,2024-05-29 15:45:00,1.802083333,46.128,92648000,1.5096,20.43937573,49.64025593,,,,,,,,,24090,70,17,47,487,486,108,69,73,42,40,110,19,0,,
200205524,24091,13.71,3,24086,14614,2024-05-29 12:47:00,2024-05-31 9:39:00,,19.76,73.52,144800000,12912,26.08,19.56,2024-06-02 0:30:00,2024-06-03 7:03:00,5.392,5.424,33.44,32.16,13172,2024-06-03 7:03:00,2024-06-04 7:03:00,166.8,17.2,25.6,104000000,24091,14614,2024-05-29 12:45:00,2024-05-31 9:45:00,1.875,78.52898282,12.02155367,-0.8779713264,20.75558732,-0.005505609829,4.000085955,1617.637569,5.759984081,-0.2538638453,0,23.224308,1.556403828,1288.796548,18.99355583,5.577723882,29.60404714,20.84022114,74.78505598,24091,13172,2024-06-04 7:00:00,2024-06-03 7:00:00,1,72,1.467477377,3.848476074,,23.57724153,4.000060797,168.0111221,-4.626886225,5.917338293,0,17.36000061,0.0791501068,3.923977409,23.9479737,6.003298852,29.46214396,19.01315932,77.19218121,24091,12912,2,2024-06-06 13:15:00,2024-06-06 7:00:00,0.2604166667,0,4,46.44963022,299.8174175,2.087570171,1.60057491,4883.049674,19.64222113,64.75797922,24091,12912,0,30.5,0,0,0,30.5,0,0,0,0,23,27.9,0,0,27.6,24091,2024-06-06 7:30:00,2024-06-04 7:45:00,1.989583333,62.3,152125333.3,1.256,20.39056111,51.17729124,24091,2024-06-04 6:20:00,2024-06-03 7:05:00,0.96875,21.4,54679999.5,20.40028167,49.6216482,24091,40,20.77492803,51,39,486,90,69,76,46,40,110,117,0,,
200205525,24092,13.56,1,,13169,2024-06-04 7:03:00,2024-06-06 7:50:00,82.4,14,85.6,195200000,12912,30.48,27.76,2024-06-02 0:30:00,2024-06-03 7:03:00,5.392,5.424,33.44,32.16,13172,2024-06-03 7:03:00,2024-06-04 7:03:00,166.8,17.2,25.6,104000000,24092,13169,2024-06-04 7:00:00,2024-06-06 7:45:00,2.03125,80,10.75848404,-1.648892201,20.75510204,0,4,1560.398752,6,-0.011331558,0,44.12244898,2.271019055,224.6022164,22.63265306,5.995387757,30,18.89448339,83.38697745,24092,13172,2024-06-04 7:00:00,2024-06-03 7:00:00,1,72,1.467477377,3.848476074,,23.57724153,4.000060797,168.0111221,-4.626886225,5.917338293,0,17.36000061,0.0791501068,3.923977409,23.9479737,6.003298852,29.46214396,19.01315932,77.19218121,24092,17825,2,2024-06-06 13:00:00,2024-06-06 7:15:00,0.2395833333,0,1,42.49586946,339.7672793,2.096667867,1.307476012,4918.2686,19.77813034,63.63623186,24092,17825,0,39.1,0,0,0,49.3,0,0,0,0,38.5,38.9,0,0,39.2,24092,2024-06-06 7:30:00,2024-06-04 7:45:00,1.989583333,71.08,154804000,1.2,20.39056111,51.17729124,24092,2024-06-04 6:20:00,2024-06-03 7:05:00,0.96875,21.4,54679999.5,20.40028167,49.6216482,24092,40,41,51,39,486,105.0135747,69,76,77,82,117,117,0,,
200200229,24093,13.71,1,,13170,2024-06-04 7:03:00,2024-06-06 8:06:00,82,16.72,101.6,223200000,17825,38.8,39.04,,,,,,,,,,,,,,24093,13170,2024-06-04 7:00:00,2024-06-06 8:00:00,2.041666667,80,12.97572192,-0.6468279015,19.75126904,0,4,1667.638267,6,-38,0,20.35736041,2.410282009,232.9313959,20.91370558,5.998010153,29.89187411,18.90024191,83.45598518,,,,,,,,,,,,,,,,,,,,,,,,24093,12912,2,2024-06-05 12:15:00,2024-06-05 6:15:00,0.25,0,2,44.18664179,278.7345948,1.944675916,1.46787398,4853.783962,18.9376503,67.39914456,24093,12912,0,24,0,0,0,23.8,0,0,0,0,23.7,22.2,0,0,22,24093,2024-06-05 7:10:00,2024-06-03 14:40:00,1.6875,54.44,150353333.3,1.29,20.37586773,51.26022456,,,,,,,,,24093,56.66666667,41,51,39,486,90,69,76,61.5,40,117,117,0,,
200200232,24094,13.76,2,24088,14616,2024-06-03 12:23:00,2024-06-05 7:14:00,,15.92,73.76,214400000,12912,23.76,22.12,,,,,,,,,,,,,,24094,14616,2024-06-03 12:30:00,2024-06-05 7:15:00,1.78125,78.82959983,10.86534978,-0.350605007,22.09353485,0,4.000085243,1626.493529,5.87518018,3.177176874,0,42.89534933,2.534167674,2010.577025,23.16887049,5.840282072,29.29170882,19.16874934,80.74800122,,,,,,,,,,,,,,,,,,,,,,,,24094,14246,2,2024-06-05 12:15:00,2024-06-05 6:30:00,0.2395833333,0,1,46.75759095,283.5855022,2.019880416,1.211291985,4651.53108,18.9376503,67.39914456,24094,14246,0,22.5,0,0,0,22.3,0,0,0,0,22.2,19.7,0,0,19.8,24094,2024-06-05 7:10:00,2024-06-03 14:40:00,1.6875,55.12,143700000,1.404,20.37586773,51.26022456,,,,,,,,,24094,56.63996056,41,51,39,486,90,69,76,77,40,117,117,0,,
200205678,24096,13.64,1,,14615,2024-06-11 7:34:00,2024-06-13 7:03:00,82.4,20.8,82.4,246400000,17825,42.32,35.28,,,,,,,,,,,,,,24096,14615,2024-06-11 7:30:00,2024-06-13 7:00:00,1.979166667,80,9.184385324,1.215166237,22.69843559,0,3.999959817,1641.380571,1.300272942,5.878438042,0,16.03795678,2.43894488,2315.701361,22.95921948,5.815045649,29.59734717,19.91534639,73.65282024,,,,,,,,,,,,,,,,,,,,,,,,24096,14246,2,2024-06-07 14:15:00,2024-06-07 8:15:00,0.25,0,1,42.56026623,283.6571646,2.064977372,1.318890473,4888.952656,20.55430827,61.23292182,24096,14246,0,34.3,0,0,0,33.9,0,0,0,0,33.6,29.8,0,0,33,24096,2024-06-07 11:00:00,2024-06-06 6:35:00,1.184027778,74.27,190270000,1.047,20.43232483,50.47070109,,,,,,,,,24096,40,41,51,39,486,90,46,76,46,82,117,151,0,,
200205684,24095,13.65,2,24089,14617,2024-06-03 12:34:00,2024-06-05 7:18:00,,14.24,78,204800000,14246,22.32,19.72,2024-06-09 0:30:00,2024-06-10 7:09:00,5.432,5.44,28.72,31.28,13171,2024-06-10 7:09:00,2024-06-11 7:34:00,168.24,12.08,21.44,83200000,24095,14617,2024-06-03 12:30:00,2024-06-05 7:15:00,1.78125,78.42514832,11.46885691,-0.7177383615,21.96205486,0,3.999950357,1632.662817,5.879976865,1.235088926,0,63.68696618,2.159234325,2249.464222,23.63728537,5.805917406,29.41258169,19.16874934,80.74800122,24095,13171,2024-06-11 7:30:00,2024-06-10 7:15:00,1.010416667,72,1.561412771,2.250405427,25.40706672,0,4.000078812,167.3205286,5.892959847,3.17180744,0,17.18703997,0.1550536577,34.64226994,25.98839143,5.897550812,29.49950386,18.85447717,85.22141817,24095,17825,2,2024-06-13 12:30:00,2024-06-13 6:30:00,0.25,0,3,39.26698578,317.7984731,2.180464952,1.292326667,5278.385906,21.30500973,53.3755583,24095,17825,0,42.3,0,0,0,47.6,0,0,0,0,37,39.2,0,0,31.4,24095,2024-06-13 6:45:00,2024-06-11 8:10:00,1.940972222,52.93333333,149960000,1.349333333,20.36667506,50.31296022,24095,2024-06-11 7:15:00,2024-06-10 7:30:00,0.9895833333,18.3,51032888.67,20.31558593,48.5659474,24095,40,42.16464471,51,39,486,90,46,76,52,84,117,108.8893801,0,,
200205685,24097,13.73,3,24094,14617,2024-06-05 15:08:00,2024-06-07 9:03:00,,33.44,101.6,230400000,14246,33.92,31.4,2024-06-09 0:30:00,2024-06-10 7:09:00,5.432,5.44,28.72,31.28,13171,2024-06-10 7:09:00,2024-06-11 7:34:00,168.24,12.08,21.44,83200000,24097,14617,2024-06-05 15:15:00,2024-06-07 9:00:00,1.739583333,80.0952381,4.374621523,2.149385865,19.92954727,0,3.299973263,1666.064286,5.877583259,1.242311668,0,40.09332763,2.710730131,2490.264203,22.02371476,5.790286536,29.60160328,18.91762734,75.977829,24097,13171,2024-06-11 7:30:00,2024-06-10 7:15:00,1.010416667,72,1.561412771,2.250405427,25.40706672,0,4.000078812,167.3205286,5.892959847,3.17180744,0,17.18703997,0.1550536577,34.64226994,25.98839143,5.897550812,29.49950386,18.85447717,85.22141817,24097,12912,2,2024-06-13 12:00:00,2024-06-13 6:15:00,0.2395833333,0,2,41.5629256,298.3927227,2.186612036,1.564254204,4914.972304,21.30500973,53.3755583,24097,12912,0,37.4,0,0,0,37.1,0,0,0,0,36.7,19.4,0,0,18.2,24097,2024-06-13 6:45:00,2024-06-11 8:10:00,1.940972222,55.01333333,148289777.8,1.309333333,20.36667506,50.31296022,24097,2024-06-11 7:15:00,2024-06-10 7:30:00,0.9895833333,18.3,51032888.67,20.31558593,48.5659474,24097,40,42.10526316,51,205.5,486,90,46,76,52,84,117,0,0,,
