IPC_CF_LOTE,IPC_CF_FECHA,IPC_CF_TURBIDEZ,IPC_CF_VIABILIDAD,IPC_CF_GLUCOSA_G/L,IPC_CF_FECHA_APROX,IPC_CF_TH_07781_TI1501.PV,IPC_CF_TH_07781_MI1501.PV
24066,2024-04-24 08:45:00,77.44,118666666.7,2.328,2024-04-24 08:45:00,20.07751534,33.9418745
24069,2024-04-24 16:45:00,19.92,14160000,3.056,2024-04-24 16:45:00,20.34331512,35.32986069
24069,2024-04-25 08:30:00,26.64,42293333.33,,2024-04-25 08:30:00,19.95178699,40.39351845
24069,2024-04-25 12:30:00,29.76,54560000,3.232,2024-04-25 12:30:00,20.35778332,40.1837368
24069,2024-04-25 16:30:00,34.56,65813333.33,3.296,2024-04-25 16:30:00,20.42379093,45.59100151
24069,2024-04-25 20:30:00,40.4,75146666.67,3.264,2024-04-25 20:30:00,20.20135212,46.53862762
24069,2024-04-26 06:30:00,61.2,133066666.7,2.68,2024-04-26 06:30:00,19.74652672,47.14949587
24069,2024-04-26 09:00:00,63.52,152533333.3,2.88,2024-04-26 09:00:00,20.01598549,48.03240585
24069,2024-04-26 10:30:00,64.4,159733333.3,2.472,2024-04-26 10:30:00,20.08289909,47.75028992
24068,2024-04-24 21:00:00,21.2,19520000,0.256,2024-04-24 21:00:00,20.54947853,36.94661331
24068,2024-04-25 08:30:00,28.72,58133333.33,,2024-04-25 08:30:00,19.95178699,40.39351845
24068,2024-04-25 12:30:00,36.96,82080000,0.224,2024-04-25 12:30:00,20.35778332,40.1837368
24068,2024-04-25 16:30:00,47.28,109066666.7,0.24,2024-04-25 16:30:00,20.42379093,45.59100151
24068,2024-04-25 20:30:00,59.28,140533333.3,0.592,2024-04-25 20:30:00,20.20135212,46.53862762
24068,2024-04-26 05:30:00,84,181066666.7,,2024-04-26 05:30:00,19.74652672,46.99978256
24068,2024-04-26 07:00:00,80,173866666.7,,2024-04-26 07:00:00,19.74652672,47.24676473
24067,2024-04-27 10:45:00,16.96,7784000,1.912,2024-04-27 10:45:00,20.01779556,52.28135777
24067,2024-04-29 07:20:00,74.56,170400000,0.888,2024-04-29 07:15:00,20.27956772,48.92232347
24067,2024-04-29 08:10:00,76.88,177333333.3,0.912,2024-04-29 08:15:00,20.13037109,50.18174934
24070,2024-04-27 10:45:00,16.4,6434666.67,,2024-04-27 10:45:00,20.01779556,52.28135777
24070,2024-04-29 07:20:00,82.4,173333333.3,0.808,2024-04-29 07:15:00,20.27956772,48.92232347
24070,2024-04-29 08:10:00,81.6,168266666.7,0.752,2024-04-29 08:15:00,20.13037109,50.18174934
24071,2024-04-30 10:00:00,16.16,5104000,1.992,2024-04-30 10:00:00,20.35959244,48.42664719
24071,2024-05-02 06:45:00,85.6,200000000,0.672,2024-05-02 06:45:00,20.15523624,49.89690933
24071,2024-05-02 07:15:00,84.8,195200000,0.68,2024-05-02 07:15:00,20.22395706,51.46665287
24072,2024-05-14 09:00:00,18.48,7288000,1.992,2024-05-14 09:00:00,20.35778236,45.85874537
24072,2024-05-15 20:00:00,60.32,157600000,1.344,2024-05-15 20:00:00,20.35959244,49.72395829
24072,2024-05-16 06:45:00,78.4,191466666.7,0.816,2024-05-16 06:45:00,20.28318501,51.99110126
24073,2024-05-14 09:00:00,18.72,6885333.33,2.12,2024-05-14 09:00:00,20.35778236,45.85874537
24073,2024-05-15 20:00:00,50.56,163200000,1.384,2024-05-15 20:00:00,20.35959244,49.72395829
24073,2024-05-16 06:45:00,68.32,194666666.7,0.968,2024-05-16 06:45:00,20.28318501,51.99110126
24073,2024-05-16 07:45:00,71.36,197333333.3,0.952,2024-05-16 07:45:00,20.34874153,52.24790192
24075,2024-05-14 09:00:00,17.12,6890666.67,1.856,2024-05-14 09:00:00,20.35778236,45.85874537
24075,2024-05-15 20:00:00,55.68,161333333.3,1.36,2024-05-15 20:00:00,20.35959244,49.72395829
24075,2024-05-16 06:45:00,75.52,179466666.7,0.76,2024-05-16 06:45:00,20.28318501,51.99110126
24074,2024-05-18 08:35:00,15.28,7234666.67,1.792,2024-05-18 08:30:00,20.08651543,52.48661613
24074,2024-05-20 06:30:00,80.8,180533333.3,0.792,2024-05-20 06:30:00,20.28906155,50.9840388
24074,2024-05-20 08:00:00,76.16,163466666.7,0.672,2024-05-20 08:00:00,20.20948982,51.44253138
24076,2024-05-18 08:35:00,16.24,7373333.33,1.624,2024-05-18 08:30:00,20.08651543,52.48661613
24076,2024-05-20 06:30:00,75.6,175200000,0.744,2024-05-20 06:30:00,20.28906155,50.9840388
24076,2024-05-20 08:00:00,81.6,204533333.3,0.712,2024-05-20 08:00:00,20.20948982,51.44253138
24077,2024-05-21 08:00:00,18,6733333.33,1.928,2024-05-21 08:00:00,20.2890625,49.37789154
24077,2024-05-22 19:30:00,71.6,182400000,1.088,2024-05-22 19:30:00,20.35326195,51.54079819
24077,2024-05-23 06:30:00,86.4,182400000,0.472,2024-05-23 06:30:00,20.22034168,52.4884243
24077,2024-05-23 07:30:00,85.6,172533333.3,0.376,2024-05-23 07:30:00,20.1552372,51.94589043
24078,2024-05-21 08:00:00,17.68,7405333.33,1.936,2024-05-21 08:00:00,20.2890625,49.37789154
24078,2024-05-22 19:30:00,62.88,145333333.3,1.256,2024-05-22 19:30:00,20.35326195,51.54079819
24078,2024-05-23 06:30:00,76.4,182933333.3,0.632,2024-05-23 06:30:00,20.22034168,52.4884243
24078,2024-05-23 07:30:00,75.12,173600000,0.648,2024-05-23 07:30:00,20.1552372,51.94589043
24079,2024-05-20 15:15:00,18.72,11573333.33,1.768,2024-05-20 15:15:00,20.52777767,49.03253166
24079,2024-05-21 20:00:00,57.04,132000000,1.344,2024-05-21 20:00:00,20.08651543,49.41733486
24079,2024-05-22 06:30:00,85.6,206133333.3,0.824,2024-05-22 06:30:00,20.29267883,51.95747983
24079,2024-05-22 08:35:00,88.8,123733333.3,0.672,2024-05-22 08:30:00,20.1552372,51.33463478
24080,2024-05-20 14:10:00,19.44,12800000,1.552,2024-05-20 14:15:00,20.63628074,50.12459486
24080,2024-05-21 20:00:00,54,135733333.3,1.296,2024-05-21 20:00:00,20.08651543,49.41733486
24080,2024-05-22 06:30:00,77.68,185333333.3,0.912,2024-05-22 06:30:00,20.29267883,51.95747983
24080,2024-05-22 08:35:00,80,90133333.33,0.744,2024-05-22 08:30:00,20.1552372,51.33463478
24080,2024-05-22 11:10:00,81.6,268533333.3,0.576,2024-05-22 11:15:00,20.40977621,49.52326562
24082,2024-05-22 15:30:00,18.48,17600000,1.92,2024-05-22 15:30:00,20.15523624,50.33729432
24082,2024-05-22 19:30:00,19.2,18746666.67,1.832,2024-05-22 19:30:00,20.35326195,51.54079819
24082,2024-05-23 09:15:00,28.4,63680000,1.792,2024-05-23 09:15:00,20.12042475,50.61436358
24082,2024-05-23 19:15:00,52.64,100000000,1.368,2024-05-23 19:15:00,20.58022213,49.37592474
24082,2024-05-24 06:30:00,79.12,183466666.7,0.784,2024-05-24 06:30:00,20.07566547,50.8474347
24082,2024-05-24 08:45:00,83.2,173866666.7,0.672,2024-05-24 08:45:00,20.18959665,52.18098736
24082,2024-05-24 10:00:00,83.2,179200000,0.528,2024-05-24 10:00:00,20.22395706,52.61863327
24082,2024-05-24 11:30:00,85.6,169866666.7,0.48,2024-05-24 11:30:00,20.05487101,52.78136864
24083,2024-05-25 09:35:00,18.32,8106666.67,1.688,2024-05-25 09:30:00,20.22124577,51.60951805
24083,2024-05-27 07:00:00,72.64,174666666.7,0.424,2024-05-27 07:00:00,20.3614006,47.35242844
24083,2024-05-27 07:30:00,74.48,179733333.3,0.4,2024-05-27 07:30:00,20.34874153,48.91767724
24084,2024-05-25 09:35:00,17.92,8040000,2.056,2024-05-25 09:30:00,20.22124577,51.60951805
24084,2024-05-27 07:00:00,74.8,175466666.7,0.984,2024-05-27 07:00:00,20.3614006,47.35242844
24084,2024-05-27 07:30:00,74.96,163200000,0.96,2024-05-27 07:30:00,20.34874153,48.91767724
24085,2024-05-28 08:40:00,16.32,6440000,1.904,2024-05-28 08:45:00,20.4274087,49.21209009
24085,2024-05-29 19:45:00,63.28,119200000,1.272,2024-05-29 19:45:00,20.30081749,51.06969738
24085,2024-05-30 06:45:00,79.44,152000000,0.56,2024-05-30 06:45:00,20.40073395,48.72080524
24085,2024-05-30 07:45:00,81.6,173333333.3,0.496,2024-05-30 07:45:00,20.32025814,49.70712569
24081,2024-05-28 08:40:00,18.88,5576000,2.056,2024-05-28 08:45:00,20.4274087,49.21209009
24081,2024-05-29 19:45:00,61.6,143466666.7,1.368,2024-05-29 19:45:00,20.30081749,51.06969738
24081,2024-05-30 06:45:00,79.84,166133333.3,0.704,2024-05-30 06:45:00,20.40073395,48.72080524
24086,2024-05-27 18:45:00,20.4,19013333.33,1.664,2024-05-27 18:45:00,20.24768307,51.01284151
24086,2024-05-28 20:20:00,51.44,91466666.67,1.416,2024-05-28 20:15:00,20.2890625,51.48154545
24086,2024-05-29 06:45:00,73.68,154933333.3,1.056,2024-05-29 06:45:00,20.42243528,48.31807433
24086,2024-05-29 07:45:00,75.04,162666666.7,0.984,2024-05-29 07:45:00,20.42650414,46.31337927
24086,2024-05-29 08:45:00,74.4,149866666.7,0.936,2024-05-29 08:45:00,20.54179335,48.27843166
24087,2024-05-27 17:00:00,16.72,22080000,1.944,2024-05-27 17:00:00,20.76468468,47.77086333
24087,2024-05-28 20:20:00,48.72,105600000,1.416,2024-05-28 20:15:00,20.2890625,51.48154545
24087,2024-05-29 06:45:00,70.56,169066666.7,1.008,2024-05-29 06:45:00,20.42243528,48.31807433
24087,2024-05-29 07:45:00,72.72,183200000,1.008,2024-05-29 07:45:00,20.42650414,46.31337927
24087,2024-05-29 08:45:00,74.16,171200000,0.824,2024-05-29 08:45:00,20.54179335,48.27843166
24090,2024-05-29 15:45:00,19.76,19866666.67,1.872,2024-05-29 15:45:00,20.32961605,48.21414265
24090,2024-05-29 19:45:00,20.24,22773333.33,1.76,2024-05-29 19:45:00,20.30081749,51.06969738
24090,2024-05-30 07:15:00,24.96,53893333.33,2,2024-05-30 07:15:00,20.38264942,48.48480327
24090,2024-05-30 11:15:00,29.12,68346666.67,1.976,2024-05-30 11:15:00,20.42559958,51.68286572
24090,2024-05-30 15:45:00,39.12,84533333.33,1.8,2024-05-30 15:45:00,20.36004305,51.88413512
24090,2024-05-30 19:30:00,46.32,110133333.3,1.576,2024-05-30 19:30:00,21.65263271,47.18732401
24090,2024-05-31 06:45:00,68.56,137866666.7,1.16,2024-05-31 06:45:00,20.38038826,47.70714988
24090,2024-05-31 07:45:00,69.76,137066666.7,1.032,2024-05-31 07:45:00,20.29086971,47.99958966
24090,2024-05-31 09:15:00,69.92,146933333.3,1.04,2024-05-31 09:15:00,20.11952019,50.2233429
24090,2024-05-31 11:00:00,73.52,145066666.7,0.88,2024-05-31 11:00:00,20.15162086,51.94950867
24088,2024-06-01 08:55:00,18.32,5944000,1.752,2024-06-01 08:45:00,20.22034168,49.44308023
24088,2024-06-03 06:30:00,65.52,175466666.7,0.944,2024-06-03 06:30:00,20.42831326,49.05346542
24088,2024-06-03 08:30:00,64.8,158400000,0.928,2024-06-03 08:30:00,20.08922768,49.36774507
24089,2024-06-01 08:00:00,18,5064000,2.088,2024-06-01 08:00:00,20.42650414,50.46329611
24089,2024-06-03 06:30:00,69.44,157866666.7,1.032,2024-06-03 06:30:00,20.42831326,49.05346542
24089,2024-06-03 08:30:00,71.44,148000000,0.856,2024-06-03 08:30:00,20.08922768,49.36774507
24091,2024-06-04 07:45:00,14,5301333.33,2.104,2024-06-04 07:45:00,20.07204819,50.42036315
24091,2024-06-05 19:30:00,63.2,184266666.7,1.568,2024-06-05 19:30:00,21.03956795,53.04555582
24091,2024-06-06 06:35:00,86.4,223733333.3,0.648,2024-06-06 06:30:00,20.29267883,50.65369215
24091,2024-06-06 07:30:00,85.6,195200000,0.704,2024-06-06 07:30:00,20.15794945,50.58955383
24092,2024-06-04 07:45:00,16.72,5082666.67,2.08,2024-06-04 07:45:00,20.07204819,50.42036315
24092,2024-06-05 19:30:00,66,168533333.3,1.512,2024-06-05 19:30:00,21.03956795,53.04555582
24092,2024-06-06 06:35:00,100,222133333.3,0.688,2024-06-06 06:30:00,20.29267883,50.65369215
24092,2024-06-06 07:30:00,101.6,223466666.7,0.52,2024-06-06 07:30:00,20.15794945,50.58955383
24093,2024-06-03 14:40:00,15.92,9680000,1.904,2024-06-03 14:45:00,20.3921442,50.86227848
24093,2024-06-04 20:00:00,52.56,132000000,1.552,2024-06-04 20:00:00,20.76649284,51.25090573
24093,2024-06-05 06:30:00,75.52,245333333.3,0.872,2024-06-05 06:30:00,20.22395802,51.9910361
24093,2024-06-05 07:10:00,73.76,214400000,0.832,2024-06-05 07:15:00,20.12087584,50.93667794
24094,2024-06-03 14:40:00,14.24,12133333.33,1.952,2024-06-03 14:45:00,20.3921442,50.86227848
24094,2024-06-04 20:00:00,48.88,128800000,1.672,2024-06-04 20:00:00,20.76649284,51.25090573
24094,2024-06-05 06:30:00,79.36,229333333.3,1,2024-06-05 06:30:00,20.22395802,51.9910361
24094,2024-06-05 07:10:00,78,204533333.3,0.992,2024-06-05 07:15:00,20.12087584,50.93667794
24096,2024-06-06 06:35:00,33.44,77093333.33,1.744,2024-06-06 06:30:00,20.29267883,50.65369215
24096,2024-06-06 11:45:00,44.72,115466666.7,1.544,2024-06-06 11:45:00,20.14574194,50.27137353
24096,2024-06-06 15:45:00,60.64,140800000,1.552,2024-06-06 15:45:00,20.90393448,49.19327768
24096,2024-06-06 19:30:00,60.96,199200000,1.464,2024-06-06 19:30:00,21.37413216,48.9008101
24096,2024-06-07 06:40:00,96,252800000,0.56,2024-06-07 06:45:00,20.18959665,53.02817637
24096,2024-06-07 07:40:00,99.2,256266666.7,0.544,2024-06-07 07:45:00,20.21175051,50.56268023
24096,2024-06-07 08:45:00,97.6,250133333.3,0.56,2024-06-07 08:45:00,20.11680698,50.15733433
24096,2024-06-07 11:00:00,101.6,230400000,0.408,2024-06-07 11:00:00,20.22395706,50.99826431
24095,2024-06-11 08:10:00,20.8,5346666.67,1.912,2024-06-11 08:15:00,20.39576101,49.37920935
24095,2024-06-12 19:30:00,55.6,198400000,1.288,2024-06-12 19:30:00,20.35778332,49.51883783
24095,2024-06-13 06:45:00,82.4,246133333.3,0.848,2024-06-13 06:45:00,20.34648085,52.04083347
24097,2024-06-11 08:10:00,22.24,5669333.33,1.928,2024-06-11 08:15:00,20.39576101,49.37920935
24097,2024-06-12 19:30:00,55.6,198400000,1.288,2024-06-12 19:30:00,20.35778332,49.51883783
24097,2024-06-13 06:45:00,87.2,240800000,0.712,2024-06-13 06:45:00,20.34648085,52.04083347
24098,2024-06-15 12:15:00,19.6,1744000,1.896,2024-06-15 12:15:00,20.01886559,49.672719
24098,2024-06-17 06:40:00,55.36,123733333.3,1.616,2024-06-17 06:45:00,20.02429152,51.39707661
24098,2024-06-17 09:00:00,59.28,139733333.3,1.52,2024-06-17 09:00:00,20.08397102,50.35902786
24098,2024-06-17 10:30:00,62.4,138666666.7,1.44,2024-06-17 10:30:00,20.11923504,50.09137726
24099,2024-06-17 17:00:00,19.52,8248000,1.824,2024-06-17 17:00:00,20.96649361,47.64997101
24099,2024-06-18 19:20:00,44.72,70960000,1.4,2024-06-18 19:15:00,21.37882042,48.69447047
24099,2024-06-19 06:35:00,73.92,156533333.3,0.968,2024-06-19 06:30:00,20.59395313,48.74046516
24099,2024-06-19 08:00:00,74.64,158933333.3,0.888,2024-06-19 08:00:00,20.22141266,49.14374924
24099,2024-06-19 09:30:00,78.48,165333333.3,0.824,2024-06-19 09:30:00,20.07131195,49.54883957
24100,2024-06-19 16:00:00,20.8,14426666.67,2.016,2024-06-19 16:00:00,20.698843,49.2739563
24100,2024-06-19 20:00:00,21.44,14853333.33,1.96,2024-06-19 20:00:00,22.05156326,49.87248243
24100,2024-06-20 06:30:00,27.28,44560000,1.832,2024-06-20 06:30:00,20.22141171,49.20885277
24100,2024-06-20 10:00:00,31.68,56400000,1.784,2024-06-20 10:00:00,20.53246498,49.13651276
24100,2024-06-20 14:00:00,43.68,75200000,1.864,2024-06-20 14:00:00,21.03883171,50.07329178
24100,2024-06-20 18:00:00,52.88,106933333.3,1.616,2024-06-20 18:00:00,20.49448776,48.18888855
24100,2024-06-21 06:30:00,88.8,205333333.3,0.72,2024-06-21 06:30:00,20.4926796,49.27395821
24100,2024-06-21 07:30:00,85.6,223466666.7,0.592,2024-06-21 07:30:00,20.28109074,49.3408699
24100,2024-06-21 09:00:00,84,217066666.7,0.512,2024-06-21 09:00:00,20.42034149,47.81634521
24101,2024-06-29 07:30:00,19.28,6626666.67,0.952,2024-06-29 07:30:00,20.28651619,49.05875015
24101,2024-07-01 07:00:00,92.8,174133333.3,0.36,2024-07-01 07:00:00,20.82905197,49.25949097
24101,2024-07-01 07:30:00,92,157866666.7,0.24,2024-07-01 07:30:00,20.69522667,48.65908432
24103,2024-06-29 07:30:00,19.04,4354666.67,1.904,2024-06-29 07:30:00,20.28651619,49.05875015
24103,2024-07-01 07:00:00,89.6,167200000,0.64,2024-07-01 07:00:00,20.82905197,49.25949097
24103,2024-07-01 07:30:00,84.8,173066666.7,0.544,2024-07-01 07:30:00,20.69522667,48.65908432
24105,2024-07-03 20:00:00,61.92,91733333.33,1.504,2024-07-03 20:00:00,20.48906326,50.21435165
24105,2024-07-04 06:30:00,85.6,170133333.3,0.856,2024-07-04 06:30:00,20.22593307,49.88159561
24105,2024-07-04 08:30:00,84.8,173866666.7,0.784,2024-07-04 08:30:00,20.35975838,51.04195157
24104,2024-07-03 20:00:00,59.12,75733333.33,1.552,2024-07-03 20:00:00,20.48906326,50.21435165
24104,2024-07-04 06:30:00,80,162666666.7,0.944,2024-07-04 06:30:00,20.22593307,49.88159561
24104,2024-07-04 08:30:00,82.4,171466666.7,0.816,2024-07-04 08:30:00,20.35975838,51.04195157
24106,2024-07-01 13:15:00,23.6,10026666.67,1.944,2024-07-01 13:15:00,20.25396395,50.12692586
24106,2024-07-02 20:15:00,69.04,78880000,1.416,2024-07-02 20:15:00,20.99904633,47.37940468
24106,2024-07-03 06:30:00,83.2,151733333.3,0.704,2024-07-03 06:30:00,20.42395878,49.13651466
24106,2024-07-03 08:00:00,84,163466666.7,0.56,2024-07-03 08:00:00,20.11471367,48.6048317
24107,2024-07-01 14:00:00,21.76,10426666.67,1.816,2024-07-01 14:00:00,20.55778313,46.82531738
24107,2024-07-02 20:15:00,62.16,64213333.33,1.208,2024-07-02 20:15:00,20.99904633,47.37940468
24107,2024-07-03 06:30:00,88,183200000,0.672,2024-07-03 06:30:00,20.42395878,49.13651466
24107,2024-07-03 08:00:00,87.2,151466666.7,0.584,2024-07-03 08:00:00,20.11471367,48.6048317
24109,2024-07-03 16:00:00,23.84,15146666.67,1.832,2024-07-03 16:00:00,20.51076508,49.93946457
24109,2024-07-03 20:00:00,24,14266666.67,1.952,2024-07-03 20:00:00,20.48906326,50.21435165
24109,2024-07-04 07:00:00,34.88,50160000,1.84,2024-07-04 07:00:00,20.11471367,49.54883957
24109,2024-07-04 11:30:00,45.2,75866666.67,1.616,2024-07-04 11:30:00,20.39140606,50.16371536
24109,2024-07-04 15:30:00,58,69653333.33,1.448,2024-07-04 15:30:00,20.4926796,50.35179138
24109,2024-07-04 19:30:00,68.4,106400000,1.296,2024-07-04 19:30:00,21.50993252,48.10931587
24109,2024-07-05 06:30:00,92,190400000,0.584,2024-07-05 06:30:00,20.39140701,50.691782
24109,2024-07-05 08:00:00,93.6,185066666.7,0.512,2024-07-05 08:00:00,20.82905197,48.72418976
24109,2024-07-05 10:10:00,94.4,196266666.7,0.44,2024-07-05 10:15:00,20.47821188,48.59759808
24110,2024-07-03 16:00:00,26.56,10800000,1.792,2024-07-03 16:00:00,20.51076508,49.93946457
24110,2024-07-03 20:00:00,28,15040000,1.816,2024-07-03 20:00:00,20.48906326,50.21435165
24110,2024-07-04 07:00:00,36.08,45866666.67,1.864,2024-07-04 07:00:00,20.11471367,49.54883957
24110,2024-07-04 11:30:00,46.56,67386666.67,1.608,2024-07-04 11:30:00,20.39140606,50.16371536
24110,2024-07-04 15:30:00,58.4,80533333.33,1.584,2024-07-04 15:30:00,20.4926796,50.35179138
24110,2024-07-04 19:30:00,69.76,102133333.3,1.248,2024-07-04 19:30:00,21.50993252,48.10931587
24110,2024-07-05 06:30:00,100.8,152533333.3,0.6,2024-07-05 06:30:00,20.39140701,50.691782
24110,2024-07-05 08:00:00,104.8,151466666.7,0.52,2024-07-05 08:00:00,20.82905197,48.72418976
24110,2024-07-05 10:10:00,104.8,157333333.3,0.592,2024-07-05 10:15:00,20.47821188,48.59759808
