Lote;Material;Lote interno;Lote Proveedor;Qty;Fecha recepción;Fecha traslado
24021;100002;0000772206;K55094235;384;30/6/23;1/2/24
24021;100010;0000800462;0002322586;96;27/11/23;1/12/23
24021;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24021;100012;0000780020;3178726;7872;9/8/23;2/2/24
24021;100004;0000738441;2445953;99,2;19/1/23;18/1/24
24021;100005;0000723171;M3889;14,92;4/11/22;3/3/23
24021;100006;0000773656;C5457;27,696;6/7/23;9/1/24
24021;100007;0000782942;3159265;2589,12;30/8/23;19/1/24
24021;100008;0000779180;A1682479;22,248;3/8/23;24/1/24
24021;100001;0000804669;100977;9,008;19/12/23;22/1/24
24021;100009;0000789794;0002332461;1190,072;3/10/23;16/1/24
24021;100002;0000756817;K54491535;59,76;18/4/23;16/1/24
24021;100010;0000800462;0002322586;14,968;27/11/23;1/12/23
24021;100011;0000801853;0002404762;496,568;4/12/23;22/1/24
24021;100012;0000789274;3178726;2440;29/9/23;15/1/24
24022;100001;0000804669;100977;72,08;19/12/23;22/1/24
24022;100002;0000756817;K54491535;72,4;18/4/23;16/1/24
24022;100001;0000804669;100977;72;19/12/23;22/1/24
24022;100002;0000756817;K54491535;72;18/4/23;16/1/24
24022;100003;0000677338;0005645346;4800;11/3/22;19/1/24
24022;100004;0000738441;2445953;320;19/1/23;18/1/24
24022;100005;0000723171;M3889;96;4/11/22;3/3/23
24022;100006;0000773656;C5457;177,6;6/7/23;9/1/24
24022;100007;0000782942;3159265;8352;30/8/23;19/1/24
24022;100008;0000779180;A1682479;144;3/8/23;24/1/24
24022;100001;0000804669;100977;57,6;19/12/23;22/1/24
24022;100009;0000789794;0002332461;7680;3/10/23;16/1/24
24022;100002;0000756817;K54491535;384;18/4/23;16/1/24
24022;100010;0000800462;0002322586;96;27/11/23;1/12/23
24022;100011;0000801853;0002404762;3200;4/12/23;22/1/24
24022;100012;0000789274;3178726;7872;29/9/23;15/1/24
24022;100004;0000738441;2445953;99,2;19/1/23;18/1/24
24022;100005;0000723171;M3889;14,92;4/11/22;3/3/23
24022;100006;0000773656;C5457;27,696;6/7/23;9/1/24
24022;100007;0000782942;3159265;2589,12;30/8/23;19/1/24
24022;100008;0000779180;A1682479;22,248;3/8/23;24/1/24
24022;100001;0000804669;100977;9,008;19/12/23;22/1/24
24022;100009;0000789794;0002332461;1190,072;3/10/23;16/1/24
24022;100002;0000756817;K54491535;59,76;18/4/23;16/1/24
24022;100010;0000800462;0002322586;14,968;27/11/23;1/12/23
24022;100011;0000801853;0002404762;496,568;4/12/23;22/1/24
24022;100012;0000789274;3178726;2440;29/9/23;15/1/24
24022;100003;0000677338;0005645346;4800;11/3/22;29/1/24
24022;100004;0000738408;2445952;319,2;19/1/23;8/1/24
24022;100005;0000723171;M3889;96,8;4/11/22;3/3/23
24022;100006;0000773656;C5457;177,6;6/7/23;9/1/24
24022;100007;0000782942;3159265;6696,8256;30/8/23;19/1/24
24022;100007;0000801438;3159265;1654,944;30/11/23;29/1/24
24022;100008;0000779180;A1682479;144,8;3/8/23;24/1/24
24022;100001;0000804669;100977;57,6;19/12/23;22/1/24
24022;100009;0000789794;0002332461;7680,8;3/10/23;29/1/24
24022;100002;0000637889;K52168935;384,8;2/9/21;25/1/24
24022;100010;0000800462;0002322586;96,8;27/11/23;1/12/23
24022;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24022;100012;0000780020;3178726;7872,8;9/8/23;26/1/24
24023;100001;0000804669;100977;72;19/12/23;22/1/24
24023;100002;0000756817;K54491535;72,056;18/4/23;16/1/24
24023;100001;0000804669;100977;72;19/12/23;22/1/24
24023;100002;0000756817;K54491535;72,16;18/4/23;16/1/24
24023;100003;0000677338;0005645346;4800;11/3/22;26/1/24
24023;100004;0000738408;2445952;320;19/1/23;8/1/24
24023;100005;0000723171;M3889;95,728;4/11/22;3/3/23
24023;100006;0000773656;C5457;177,48;6/7/23;9/1/24
24023;100007;0000782942;3159265;8355,52;30/8/23;19/1/24
24023;100008;0000779180;A1682479;143,52;3/8/23;24/1/24
24023;100001;0000804669;100977;57,608;19/12/23;22/1/24
24023;100009;0000789794;0002332461;7680;3/10/23;16/1/24
24023;100002;0000756817;K54491535;382,032;18/4/23;16/1/24
24023;100010;0000800462;0002322586;95,616;27/11/23;1/12/23
24023;100011;0000801853;0002404762;3200,288;4/12/23;22/1/24
24023;100012;0000789274;3178726;7872;29/9/23;15/1/24
24023;100004;0000738441;2445953;99,2;19/1/23;18/1/24
24023;100005;0000723171;M3889;14,92;4/11/22;3/3/23
24023;100006;0000773656;C5457;27,696;6/7/23;9/1/24
24023;100007;0000782942;3159265;2589,12;30/8/23;19/1/24
24023;100008;0000779180;A1682479;22,248;3/8/23;24/1/24
24023;100001;0000804669;100977;9,008;19/12/23;22/1/24
24023;100009;0000789794;0002332461;1190,072;3/10/23;16/1/24
24023;100002;0000756817;K54491535;59,76;18/4/23;16/1/24
24023;100010;0000800462;0002322586;14,968;27/11/23;1/12/23
24023;100011;0000801853;0002404762;496,568;4/12/23;22/1/24
24023;100012;0000789274;3178726;2440;29/9/23;15/1/24
24023;100003;0000677338;0005645346;4800;11/3/22;29/1/24
24023;100004;0000738408;2445952;320;19/1/23;8/1/24
24023;100005;0000723171;M3889;96;4/11/22;3/3/23
24023;100006;0000773656;C5457;176;6/7/23;9/1/24
24023;100007;0000801438;3159265;8000;30/11/23;29/1/24
24023;100007;0000782942;3159265;352;30/8/23;19/1/24
24023;100008;0000779180;A1682479;144;3/8/23;24/1/24
24023;100001;0000804669;100977;57,6;19/12/23;22/1/24
24023;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24023;100002;0000756817;K54491535;384;18/4/23;16/1/24
24023;100010;0000800462;0002322586;96;27/11/23;1/12/23
24023;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24023;100012;0000789274;3178726;7872;29/9/23;15/1/24
24025;100001;0000804669;100977;71,92;19/12/23;22/1/24
24025;100002;0000772206;K55094235;72,304;30/6/23;1/2/24
24025;100001;0000804669;100977;72,64;19/12/23;22/1/24
24025;100002;0000772206;K55094235;72,48;30/6/23;1/2/24
24025;100003;0000677338;0005645346;4800;11/3/22;29/1/24
24025;100004;0000738444;2463784;320;19/1/23;24/1/24
24025;100005;0000723171;M3889;96;4/11/22;30/1/24
24025;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24025;100007;0000801438;3159265;8360;30/11/23;30/1/24
24025;100008;0000779180;A1682479;144;3/8/23;24/1/24
24025;100001;0000804669;100977;57,6;19/12/23;22/1/24
24025;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24025;100002;0000772206;K55094235;384;30/6/23;1/2/24
24025;100010;0000800462;0002322586;96;27/11/23;1/12/23
24025;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24025;100012;0000780020;3178726;7872;9/8/23;2/2/24
24025;100004;0000738441;2445953;99,2;19/1/23;18/1/24
24025;100005;0000723171;M3889;14,92;4/11/22;3/3/23
24025;100006;0000773656;C5457;27,696;6/7/23;9/1/24
24025;100007;0000782942;3159265;2589,12;30/8/23;19/1/24
24025;100008;0000779180;A1682479;22,248;3/8/23;24/1/24
24025;100001;0000804669;100977;9,008;19/12/23;22/1/24
24025;100009;0000789794;0002332461;1190,072;3/10/23;16/1/24
24025;100002;0000756817;K54491535;59,76;18/4/23;16/1/24
24025;100010;0000800462;0002322586;14,968;27/11/23;1/12/23
24025;100011;0000801853;0002404762;496,568;4/12/23;22/1/24
24025;100012;0000789274;3178726;2440;29/9/23;15/1/24
24025;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24025;100004;0000738446;2463785;320;19/1/23;24/1/24
24025;100005;0000723171;M3889;96;4/11/22;30/1/24
24025;100006;0000773656;C5457;177,6;6/7/23;2/2/24
24025;100007;0000801438;3159265;8352;30/11/23;5/2/24
24025;100008;0000779180;A1682479;144;3/8/23;24/1/24
24025;100001;0000804669;100977;57,6;19/12/23;22/1/24
24025;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24025;100002;0000772206;K55094235;384;30/6/23;1/2/24
24025;100010;0000800462;0002322586;96;27/11/23;1/12/23
24025;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24025;100012;0000780020;3178726;7872;9/8/23;5/2/24
24026;100001;0000804669;100977;71,552;19/12/23;22/1/24
24026;100002;0000772206;K55094235;71,8;30/6/23;1/2/24
24026;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24026;100004;0000738444;2463784;308,8;19/1/23;24/1/24
24026;100004;0000738446;2463785;11,2;19/1/23;24/1/24
24026;100005;0000723171;M3889;95,272;4/11/22;30/1/24
24026;100006;0000773656;C5457;177,96;6/7/23;2/2/24
24026;100007;0000801438;3159265;8352;30/11/23;5/2/24
24026;100008;0000779180;A1682479;144,664;3/8/23;24/1/24
24026;100001;0000804669;100977;57,408;19/12/23;22/1/24
24026;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24026;100002;0000772206;K55094235;383,808;30/6/23;1/2/24
24026;100010;0000800462;0002322586;95,96;27/11/23;1/12/23
24026;100011;0000801853;0002404762;3200,056;4/12/23;29/1/24
24026;100012;0000780020;3178726;7872;9/8/23;5/2/24
24027;100001;0000804669;100977;72;19/12/23;9/2/24
24027;100002;0000676155;K53821835;72;7/3/22;7/2/24
24027;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24027;100004;0000738444;2463784;308,8;19/1/23;24/1/24
24027;100004;0000738441;2445953;11,2;19/1/23;18/1/24
24027;100005;0000723171;M3889;96,16;4/11/22;30/1/24
24027;100006;0000773656;C5457;177,728;6/7/23;2/2/24
24027;100007;0000801438;3159265;8352;30/11/23;5/2/24
24027;100008;0000779180;A1682479;144,36;3/8/23;24/1/24
24027;100001;0000804669;100977;57,6;19/12/23;22/1/24
24027;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24027;100002;0000676155;K53821835;384,56;7/3/22;7/2/24
24027;100010;0000800462;0002322586;96,104;27/11/23;1/12/23
24027;100011;0000801853;0002404762;3208;4/12/23;29/1/24
24027;100012;0000780020;3178726;7872;9/8/23;5/2/24
24027;100004;0000738444;2463784;38,4;19/1/23;24/1/24
24027;100005;0000723171;M3889;5,76;4/11/22;30/1/24
24027;100006;0000773656;C5457;10,8;6/7/23;2/2/24
24027;100007;0000801438;3159265;1002,24;30/11/23;5/2/24
24027;100008;0000779180;A1682479;8,616;3/8/23;24/1/24
24027;100001;0000804669;100977;3,48;19/12/23;22/1/24
24027;100009;0000789794;0002332461;463,784;3/10/23;29/1/24
24027;100002;0000676155;K53821835;23,04;7/3/22;7/2/24
24027;100010;0000800462;0002322586;5,776;27/11/23;1/12/23
24027;100011;0000801853;0002404762;191,92;4/12/23;29/1/24
24027;100012;0000780020;3178726;944,64;9/8/23;5/2/24
24028;100001;0000804669;100977;72,16;19/12/23;9/2/24
24028;100002;0000676155;K53821835;72,184;7/3/22;7/2/24
24028;100001;0000804669;100977;72;19/12/23;9/2/24
24028;100002;0000676155;K53821835;72;7/3/22;7/2/24
24028;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24028;100004;0000738444;2463784;308,8;19/1/23;24/1/24
24028;100004;0000738441;2445953;11,2;19/1/23;18/1/24
24028;100005;0000723171;M3889;96,16;4/11/22;30/1/24
24028;100006;0000773656;C5457;177,728;6/7/23;2/2/24
24028;100007;0000801438;3159265;8352;30/11/23;5/2/24
24028;100008;0000779180;A1682479;144,36;3/8/23;24/1/24
24028;100001;0000804669;100977;57,6;19/12/23;22/1/24
24028;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24028;100002;0000676155;K53821835;384,56;7/3/22;7/2/24
24028;100010;0000800462;0002322586;96,104;27/11/23;1/12/23
24028;100011;0000801853;0002404762;3208;4/12/23;29/1/24
24028;100012;0000780020;3178726;7872;9/8/23;5/2/24
24028;100004;0000738444;2463784;38,4;19/1/23;24/1/24
24028;100005;0000723171;M3889;5,76;4/11/22;30/1/24
24028;100006;0000773656;C5457;10,8;6/7/23;2/2/24
24028;100007;0000801438;3159265;1002,24;30/11/23;5/2/24
24028;100008;0000779180;A1682479;8,616;3/8/23;24/1/24
24028;100001;0000804669;100977;3,48;19/12/23;22/1/24
24028;100009;0000789794;0002332461;463,784;3/10/23;29/1/24
24028;100002;0000676155;K53821835;23,04;7/3/22;7/2/24
24028;100010;0000800462;0002322586;5,776;27/11/23;1/12/23
24028;100011;0000801853;0002404762;191,92;4/12/23;29/1/24
24028;100012;0000780020;3178726;944,64;9/8/23;5/2/24
24028;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24028;100004;0000738450;2463825;320;19/1/23;8/2/24
24028;100005;0000723171;M3889;96;4/11/22;30/1/24
24028;100006;0000676218;C4837;177,496;7/3/22;1/2/24
24028;100007;0000801438;3159265;8352;30/11/23;9/2/24
24028;100008;0000779180;A1682479;144,984;3/8/23;24/1/24
24028;100001;0000804669;100977;57,6;19/12/23;9/2/24
24028;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24028;100002;0000676155;K53821835;384,464;7/3/22;7/2/24
24028;100010;0000800462;0002322586;96,36;27/11/23;1/12/23
24028;100011;0000804674;0002408591;3200;19/12/23;5/2/24
24028;100012;0000795404;3262705;4273,624;3/11/23;12/2/24
24028;100012;0000780020;3178726;3598,376;9/8/23;5/2/24
24029;100001;0000804669;100977;48;19/12/23;9/2/24
24029;100002;0000676155;K53821835;48;7/3/22;7/2/24
24029;100001;0000804669;100977;24,24;19/12/23;9/2/24
24029;100002;0000676155;K53821835;24,24;7/3/22;7/2/24
24029;100001;0000804669;100977;72,384;19/12/23;22/1/24
24029;100002;0000676155;K53821835;72,2;7/3/22;7/2/24
24029;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24029;100004;0000738444;2463784;320;19/1/23;24/1/24
24029;100005;0000723171;M3889;96;4/11/22;30/1/24
24029;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24029;100007;0000801438;3159265;8352;30/11/23;9/2/24
24029;100008;0000779180;A1682479;144,88;3/8/23;24/1/24
24029;100001;0000804669;100977;57,68;19/12/23;9/2/24
24029;100009;0000812188;0002438496;4808;30/1/24;7/2/24
24029;100009;0000789794;0002332461;2872,7688;3/10/23;29/1/24
24029;100002;0000676155;K53821835;384,888;7/3/22;7/2/24
24029;100010;0000800462;0002322586;96,8;27/11/23;1/12/23
24029;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24029;100012;0000780020;3178726;7872;9/8/23;5/2/24
24029;100004;0000738444;2463784;38,4;19/1/23;24/1/24
24029;100005;0000723171;M3889;5,76;4/11/22;30/1/24
24029;100006;0000773656;C5457;10,8;6/7/23;2/2/24
24029;100007;0000801438;3159265;1002,24;30/11/23;5/2/24
24029;100008;0000779180;A1682479;8,616;3/8/23;24/1/24
24029;100001;0000804669;100977;3,48;19/12/23;22/1/24
24029;100009;0000789794;0002332461;463,784;3/10/23;29/1/24
24029;100002;0000676155;K53821835;23,04;7/3/22;7/2/24
24029;100010;0000800462;0002322586;5,776;27/11/23;1/12/23
24029;100011;0000801853;0002404762;191,92;4/12/23;29/1/24
24029;100012;0000780020;3178726;944,64;9/8/23;5/2/24
24029;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24029;100004;0000738450;2463825;320;19/1/23;8/2/24
24029;100005;0000723171;M3889;96,8;4/11/22;30/1/24
24029;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24029;100007;0000801438;3159265;8352;30/11/23;9/2/24
24029;100008;0000779180;A1682479;144;3/8/23;24/1/24
24029;100001;0000804669;100977;57,6;19/12/23;9/2/24
24029;100009;0000812188;0002438496;7688;30/1/24;12/2/24
24029;100002;0000676155;K53821835;384;7/3/22;7/2/24
24029;100010;0000800462;0002322586;96;27/11/23;1/12/23
24029;100011;0000801853;0002404762;2328,8;4/12/23;29/1/24
24029;100011;0000804674;0002408591;870,4;19/12/23;5/2/24
24029;100012;0000780020;3178726;7872;9/8/23;5/2/24
24031;100001;0000804669;100977;72,56;19/12/23;9/2/24
24031;100002;0000756817;K54491535;72,08;18/4/23;2/2/24
24031;100003;0000677338;0005645346;4800;11/3/22;14/2/24
24031;100004;0000738450;2463825;320;19/1/23;8/2/24
24031;100005;0000723171;M3889;96,8;4/11/22;30/1/24
24031;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24031;100007;0000801438;3159265;8352;30/11/23;14/2/24
24031;100008;0000779180;A1682479;144,8;3/8/23;24/1/24
24031;100001;0000804669;100977;58,168;19/12/23;9/2/24
24031;100009;0000789794;0002332461;3869,4152;3/10/23;29/1/24
24031;100009;0000812188;0002438496;3810,5848;30/1/24;12/2/24
24031;100002;0000756817;K54491535;384,8;18/4/23;2/2/24
24031;100010;0000800462;0002322586;96;27/11/23;1/12/23
24031;100011;0000804674;0002408591;3200;19/12/23;15/2/24
24031;100012;0000795404;3262705;7873,6;3/11/23;14/2/24
24031;100004;0000738450;2463825;64;19/1/23;8/2/24
24031;100005;0000723171;M3889;9,632;4/11/22;30/1/24
24031;100006;0000676218;C4837;17,928;7/3/22;1/2/24
24031;100007;0000801438;3159265;1670,6;30/11/23;14/2/24
24031;100008;0000779180;A1682479;14,432;3/8/23;24/1/24
24031;100001;0000804669;100977;5,8;19/12/23;9/2/24
24031;100009;0000789794;0002332461;768,32;3/10/23;29/1/24
24031;100002;0000756817;K54491535;38,512;18/4/23;2/2/24
24031;100010;0000800462;0002322586;9,664;27/11/23;1/12/23
24031;100011;0000804674;0002408591;320,264;19/12/23;14/2/24
24031;100012;0000795404;3262705;1574,584;3/11/23;14/2/24
24034;100001;0000804669;100977;71,76;19/12/23;9/2/24
24034;100002;0000756817;K54491535;72;18/4/23;2/2/24
24034;100001;0000804669;100977;48;19/12/23;9/2/24
24034;100002;0000676155;K53821835;48;7/3/22;7/2/24
24034;100001;0000804669;100977;24,24;19/12/23;9/2/24
24034;100002;0000676155;K53821835;24,24;7/3/22;7/2/24
24034;100001;0000804669;100977;72,384;19/12/23;22/1/24
24034;100002;0000676155;K53821835;72,2;7/3/22;7/2/24
24034;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24034;100004;0000738444;2463784;320;19/1/23;24/1/24
24034;100005;0000723171;M3889;96;4/11/22;30/1/24
24034;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24034;100007;0000801438;3159265;8352;30/11/23;9/2/24
24034;100008;0000779180;A1682479;144,88;3/8/23;24/1/24
24034;100001;0000804669;100977;57,68;19/12/23;9/2/24
24034;100009;0000812188;0002438496;4808;30/1/24;7/2/24
24034;100009;0000789794;0002332461;2872,7688;3/10/23;29/1/24
24034;100002;0000676155;K53821835;384,888;7/3/22;7/2/24
24034;100010;0000800462;0002322586;96,8;27/11/23;1/12/23
24034;100011;0000801853;0002404762;3200;4/12/23;29/1/24
24034;100012;0000780020;3178726;7872;9/8/23;5/2/24
24034;100004;0000738444;2463784;38,4;19/1/23;24/1/24
24034;100005;0000723171;M3889;5,76;4/11/22;30/1/24
24034;100006;0000773656;C5457;10,8;6/7/23;2/2/24
24034;100007;0000801438;3159265;1002,24;30/11/23;5/2/24
24034;100008;0000779180;A1682479;8,616;3/8/23;24/1/24
24034;100001;0000804669;100977;3,48;19/12/23;22/1/24
24034;100009;0000789794;0002332461;463,784;3/10/23;29/1/24
24034;100002;0000676155;K53821835;23,04;7/3/22;7/2/24
24034;100010;0000800462;0002322586;5,776;27/11/23;1/12/23
24034;100011;0000801853;0002404762;191,92;4/12/23;29/1/24
24034;100012;0000780020;3178726;944,64;9/8/23;5/2/24
24034;100003;0000677338;0005645346;4800;11/3/22;5/2/24
24034;100004;0000738450;2463825;320;19/1/23;8/2/24
24034;100005;0000723171;M3889;96,8;4/11/22;30/1/24
24034;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24034;100007;0000801438;3159265;8352;30/11/23;9/2/24
24034;100008;0000779180;A1682479;144;3/8/23;24/1/24
24034;100001;0000804669;100977;57,6;19/12/23;9/2/24
24034;100009;0000812188;0002438496;7688;30/1/24;12/2/24
24034;100002;0000676155;K53821835;384;7/3/22;7/2/24
24034;100010;0000800462;0002322586;96;27/11/23;1/12/23
24034;100011;0000801853;0002404762;2328,8;4/12/23;29/1/24
24034;100011;0000804674;0002408591;870,4;19/12/23;5/2/24
24034;100012;0000780020;3178726;7872;9/8/23;5/2/24
24034;100003;0000677338;0005645346;4800;11/3/22;14/2/24
24034;100004;0000738450;2463825;320;19/1/23;8/2/24
24034;100005;0000723171;M3889;96,8;4/11/22;30/1/24
24034;100006;0000676218;C4837;177,6;7/3/22;1/2/24
24034;100007;0000801438;3159265;8352;30/11/23;14/2/24
24034;100008;0000779180;A1682479;144,8;3/8/23;24/1/24
24034;100001;0000804669;100977;57,6;19/12/23;9/2/24
24034;100009;0000789794;0002332461;7680;3/10/23;29/1/24
24034;100002;0000756817;K54491535;336,584;18/4/23;2/2/24
24034;100002;0000676155;K53821835;47,416;7/3/22;7/2/24
24034;100010;0000800462;0002322586;96,8;27/11/23;1/12/23
24034;100011;0000804674;0002408591;3200;19/12/23;14/2/24
24034;100012;0000795404;3262705;7873,6;3/11/23;14/2/24
24035;100001;0000804669;100977;72;19/12/23;9/2/24
24035;100002;0000812654;K55125135;72,104;31/1/24;13/2/24
24035;100003;0000677338;0005645346;4800;11/3/22;14/2/24
24035;100004;0000738450;2463825;320;19/1/23;8/2/24
24035;100005;0000723171;M3889;96,136;4/11/22;30/1/24
24035;100006;0000676218;C4837;177,56;7/3/22;1/2/24
24035;100007;0000801438;3159265;8352;30/11/23;14/2/24
24035;100008;0000779180;A1682479;144,32;3/8/23;24/1/24
24035;100001;0000804669;100977;57,52;19/12/23;9/2/24
24035;100009;0000812188;0002438496;7680;30/1/24;12/2/24
24035;100002;0000756817;K54491535;384,88;18/4/23;2/2/24
24035;100010;0000800462;0002322586;96,4;27/11/23;1/12/23
24035;100011;0000804674;0002408591;3224;19/12/23;15/2/24
24035;100012;0000795404;3262705;7880;3/11/23;14/2/24
24035;100004;0000738796;2463827;56;23/1/23;22/2/24
24035;100005;0000723171;M3889;8,44;4/11/22;30/1/24
24035;100006;0000676218;C4837;15,64;7/3/22;1/2/24
24035;100007;0000801438;3159265;1462,4;30/11/23;14/2/24
24035;100008;0000779180;A1682479;12,6;3/8/23;24/1/24
24035;100001;0000804669;100977;4,992;19/12/23;9/2/24
24035;100009;0000812188;0002438496;672;30/1/24;26/2/24
24035;100002;0000812654;K55125135;33,784;31/1/24;28/2/24
24035;100010;0000800462;0002322586;8,48;27/11/23;1/12/23
24035;100011;0000804674;0002408591;280;19/12/23;23/2/24
24035;100012;0000800165;3262705;1377,6;24/11/23;19/2/24
24036;100001;0000804669;100977;72;19/12/23;9/2/24
24036;100002;0000812654;K55125135;72;31/1/24;13/2/24
24036;100003;0000677338;0005645346;4800;11/3/22;14/2/24
24036;100004;0000738446;2463785;236;19/1/23;24/1/24
24036;100004;0000738444;2463784;84;19/1/23;24/1/24
24036;100005;0000723171;M3889;96,232;4/11/22;30/1/24
24036;100006;0000814642;C5945;178,072;9/2/24;22/2/24
24036;100007;0000801438;3159265;8352;30/11/23;14/2/24
24036;100008;0000779180;A1682479;144,016;3/8/23;24/1/24
24036;100001;0000804669;100977;58,032;19/12/23;9/2/24
24036;100009;0000812188;0002438496;7696;30/1/24;21/2/24
24036;100002;0000812654;K55125135;384;31/1/24;13/2/24
