LOTE,MATERIAL,LOTE_INTERNO,LOTE_PROVEEDOR,QTY,FECHA_RECEPCION,FECHA_TRASLADO
23127,100006,773656,C5457,178.27200000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23127,100007,782942,3159265,8000.0,2023-08-30 00:00:00,2023-11-23 00:00:00
23127,100007,778649,3159265,352.0,2023-08-01 00:00:00,2023-11-24 00:00:00
23127,100008,778472,A1682479,144.288,2023-07-31 00:00:00,2023-11-14 00:00:00
23127,100001,767413,100977,58.0,2023-06-08 00:00:00,2023-11-20 00:00:00
23127,100009,789794,0002332461,7680.0,2023-10-03 00:00:00,2023-11-23 00:00:00
23127,100002,777139,K55094235,384.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23127,100010,736921,0002235436,96.64,2023-01-11 00:00:00,2023-11-24 00:00:00
23127,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-11-22 00:00:00
23127,100012,780018,3178726,6619.144,2023-08-09 00:00:00,2023-11-24 00:00:00
23127,100012,780019,3178726,1252.856,2023-08-09 00:00:00,2023-11-23 00:00:00
23127,100004,771003,KA-APS-0305,41.6,2023-06-26 00:00:00,2023-11-06 00:00:00
23127,100004,785548,KA-APS-0306,3.2,2023-09-13 00:00:00,2023-11-06 00:00:00
23127,100005,723171,M3889,6.720000000000001,2022-11-04 00:00:00,2023-03-03 00:00:00
23127,100006,773656,C5457,12.544,2023-07-06 00:00:00,2023-10-09 00:00:00
23127,100007,778649,3159265,1168.8,2023-08-01 00:00:00,2023-11-15 00:00:00
23127,100008,778472,A1682479,10.08,2023-07-31 00:00:00,2023-11-14 00:00:00
23127,100001,782646,100943,4.032,2023-08-29 00:00:00,2023-11-20 00:00:00
23127,100009,783722,0002327476,538.4,2023-09-04 00:00:00,2023-11-13 00:00:00
23127,100002,777139,K55094235,26.880000000000003,2023-07-25 00:00:00,2023-11-14 00:00:00
23127,100010,736921,0002235436,6.720000000000001,2023-01-11 00:00:00,2023-07-07 00:00:00
23127,100011,784574,0002350933,224.0,2023-09-07 00:00:00,2023-11-17 00:00:00
23127,100012,780018,3178726,1101.6,2023-08-09 00:00:00,2023-11-17 00:00:00
23129,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23129,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23129,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23129,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23129,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-14 00:00:00
23129,100004,738385,2445950,320.0,2023-01-19 00:00:00,2023-11-16 00:00:00
23129,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23129,100006,773656,C5457,178.4,2023-07-06 00:00:00,2023-10-09 00:00:00
23129,100007,778649,3159265,8352.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23129,100008,760365,A1682379,144.0,2023-05-05 00:00:00,2023-10-25 00:00:00
23129,100001,782646,100943,57.6,2023-08-29 00:00:00,2023-11-17 00:00:00
23129,100009,783722,0002327476,7680.0,2023-09-04 00:00:00,2023-11-13 00:00:00
23129,100002,777139,K55094235,385.6,2023-07-25 00:00:00,2023-11-14 00:00:00
23129,100010,736921,0002235436,96.8,2023-01-11 00:00:00,2023-07-07 00:00:00
23129,100011,784574,0002350933,3192.0,2023-09-07 00:00:00,2023-11-17 00:00:00
23129,100012,780018,3178726,7872.0,2023-08-09 00:00:00,2023-11-17 00:00:00
23129,100004,738385,2445950,56.0,2023-01-19 00:00:00,2023-11-16 00:00:00
23129,100005,723171,M3889,8.448,2022-11-04 00:00:00,2023-03-03 00:00:00
23129,100006,773656,C5457,15.68,2023-07-06 00:00:00,2023-10-09 00:00:00
23129,100007,778649,3159265,1448.264,2023-08-01 00:00:00,2023-11-15 00:00:00
23129,100008,760365,A1682379,12.664,2023-05-05 00:00:00,2023-10-25 00:00:00
23129,100001,782646,100943,5.048,2023-08-29 00:00:00,2023-11-15 00:00:00
23129,100009,783722,0002327476,672.2,2023-09-04 00:00:00,2023-11-13 00:00:00
23129,100002,777139,K55094235,33.624,2023-07-25 00:00:00,2023-11-14 00:00:00
23129,100010,736921,0002235436,8.424,2023-01-11 00:00:00,2023-07-07 00:00:00
23129,100011,784574,0002350933,280.144,2023-09-07 00:00:00,2023-11-13 00:00:00
23129,100012,780018,3178726,1377.872,2023-08-09 00:00:00,2023-11-16 00:00:00
23129,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-14 00:00:00
23129,100004,738385,2445950,282.40000000000003,2023-01-19 00:00:00,2023-11-16 00:00:00
23129,100004,738360,2445948,37.6,2023-01-19 00:00:00,2023-11-06 00:00:00
23129,100005,723171,M3889,95.672,2022-11-04 00:00:00,2023-03-03 00:00:00
23129,100006,773656,C5457,177.36800000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23129,100007,782942,3159265,8000.0,2023-08-30 00:00:00,2023-11-07 00:00:00
23129,100007,778649,3159265,352.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23129,100008,760365,A1682379,144.472,2023-05-05 00:00:00,2023-10-25 00:00:00
23129,100001,782646,100943,57.6,2023-08-29 00:00:00,2023-11-20 00:00:00
23129,100009,783722,0002327476,7688.0,2023-09-04 00:00:00,2023-11-13 00:00:00
23129,100002,777139,K55094235,384.408,2023-07-25 00:00:00,2023-11-14 00:00:00
23129,100010,736921,0002235436,95.328,2023-01-11 00:00:00,2023-07-07 00:00:00
23129,100011,784574,0002350933,3197.88,2023-09-07 00:00:00,2023-11-17 00:00:00
23129,100012,780018,3178726,7872.0,2023-08-09 00:00:00,2023-11-17 00:00:00
23130,100001,767413,100977,72.0,2023-06-08 00:00:00,2023-11-20 00:00:00
23130,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23130,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23130,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23130,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-14 00:00:00
23130,100004,738385,2445950,158.4,2023-01-19 00:00:00,2023-11-16 00:00:00
23130,100004,738360,2445948,158.4,2023-01-19 00:00:00,2023-11-06 00:00:00
23130,100005,723171,M3889,96.04,2022-11-04 00:00:00,2023-03-03 00:00:00
23130,100006,773656,C5457,177.68,2023-07-06 00:00:00,2023-10-09 00:00:00
23130,100007,778649,3159265,8352.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23130,100008,760365,A1682379,144.184,2023-05-05 00:00:00,2023-10-25 00:00:00
23130,100001,782646,100943,57.848000000000006,2023-08-29 00:00:00,2023-11-17 00:00:00
23130,100009,783722,0002327476,7680.8,2023-09-04 00:00:00,2023-11-13 00:00:00
23130,100002,777139,K55094235,384.592,2023-07-25 00:00:00,2023-11-14 00:00:00
23130,100010,736921,0002235436,96.672,2023-01-11 00:00:00,2023-07-07 00:00:00
23130,100011,784574,0002350933,3220.0,2023-09-07 00:00:00,2023-11-17 00:00:00
23130,100012,780018,3178726,7872.0,2023-08-09 00:00:00,2023-11-17 00:00:00
23130,100004,738385,2445950,56.0,2023-01-19 00:00:00,2023-11-16 00:00:00
23130,100005,723171,M3889,8.448,2022-11-04 00:00:00,2023-03-03 00:00:00
23130,100006,773656,C5457,15.68,2023-07-06 00:00:00,2023-10-09 00:00:00
23130,100007,778649,3159265,1448.264,2023-08-01 00:00:00,2023-11-15 00:00:00
23130,100008,760365,A1682379,12.664,2023-05-05 00:00:00,2023-10-25 00:00:00
23130,100001,782646,100943,5.048,2023-08-29 00:00:00,2023-11-15 00:00:00
23130,100009,783722,0002327476,672.2,2023-09-04 00:00:00,2023-11-13 00:00:00
23130,100002,777139,K55094235,33.624,2023-07-25 00:00:00,2023-11-14 00:00:00
23130,100010,736921,0002235436,8.424,2023-01-11 00:00:00,2023-07-07 00:00:00
23130,100011,784574,0002350933,280.144,2023-09-07 00:00:00,2023-11-13 00:00:00
23130,100012,780018,3178726,1377.872,2023-08-09 00:00:00,2023-11-16 00:00:00
23130,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-14 00:00:00
23130,100004,738385,2445950,320.0,2023-01-19 00:00:00,2023-11-16 00:00:00
23130,100005,723171,M3889,96.72,2022-11-04 00:00:00,2023-03-03 00:00:00
23130,100006,773656,C5457,177.784,2023-07-06 00:00:00,2023-10-09 00:00:00
23130,100007,782942,3159265,8000.0,2023-08-30 00:00:00,2023-11-07 00:00:00
23130,100007,778649,3159265,352.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23130,100008,778472,A1682479,131.76,2023-07-31 00:00:00,2023-11-14 00:00:00
23130,100008,760365,A1682379,12.168,2023-05-05 00:00:00,2023-10-25 00:00:00
23130,100001,782646,100943,57.84,2023-08-29 00:00:00,2023-11-20 00:00:00
23130,100009,783722,0002327476,7720.0,2023-09-04 00:00:00,2023-11-13 00:00:00
23130,100002,777139,K55094235,382.952,2023-07-25 00:00:00,2023-11-14 00:00:00
23130,100010,736921,0002235436,95.328,2023-01-11 00:00:00,2023-07-07 00:00:00
23130,100011,775441,0002327424,3064.0,2023-07-14 00:00:00,2023-11-17 00:00:00
23130,100011,784574,0002350933,136.0,2023-09-07 00:00:00,2023-11-17 00:00:00
23130,100012,780018,3178726,7872.0,2023-08-09 00:00:00,2023-11-17 00:00:00
23131,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23131,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23131,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-28 00:00:00
23131,100004,738405,2445946,320.0,2023-01-19 00:00:00,2023-11-23 00:00:00
23131,100005,723171,M3889,95.88,2022-11-04 00:00:00,2023-03-03 00:00:00
23131,100006,773656,C5457,178.56,2023-07-06 00:00:00,2023-10-09 00:00:00
23131,100007,782942,3159265,8352.0,2023-08-30 00:00:00,2023-11-28 00:00:00
23131,100008,778472,A1682479,144.20000000000002,2023-07-31 00:00:00,2023-11-28 00:00:00
23131,100001,782646,100943,57.976,2023-08-29 00:00:00,2023-11-20 00:00:00
23131,100009,789794,0002332461,7680.0,2023-10-03 00:00:00,2023-11-23 00:00:00
23131,100002,777139,K55094235,383.872,2023-07-25 00:00:00,2023-11-14 00:00:00
23131,100010,736921,0002235436,96.624,2023-01-11 00:00:00,2023-11-24 00:00:00
23131,100011,800204,0002384852,3225.6000000000004,2023-11-24 00:00:00,2023-11-28 00:00:00
23131,100012,780019,3178726,7872.0,2023-08-09 00:00:00,2023-11-29 00:00:00
23131,100004,767359,KA-APS-0304,22.4,2023-06-08 00:00:00,2023-11-23 00:00:00
23131,100005,723171,M3889,3.3600000000000003,2022-11-04 00:00:00,2023-03-03 00:00:00
23131,100006,773656,C5457,6.272,2023-07-06 00:00:00,2023-10-09 00:00:00
23131,100007,782942,3159265,584.64,2023-08-30 00:00:00,2023-11-28 00:00:00
23131,100008,778472,A1682479,5.04,2023-07-31 00:00:00,2023-11-28 00:00:00
23131,100001,782646,100943,2.016,2023-08-29 00:00:00,2023-11-20 00:00:00
23131,100009,789794,0002332461,268.8,2023-10-03 00:00:00,2023-11-23 00:00:00
23131,100002,777139,K55094235,13.44,2023-07-25 00:00:00,2023-11-14 00:00:00
23131,100010,736921,0002235436,3.3600000000000003,2023-01-11 00:00:00,2023-11-24 00:00:00
23131,100011,800204,0002384852,112.8,2023-11-24 00:00:00,2023-11-28 00:00:00
23131,100012,780019,3178726,551.04,2023-08-09 00:00:00,2023-11-29 00:00:00
23132,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23132,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23132,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-28 00:00:00
23132,100004,738405,2445946,316.8,2023-01-19 00:00:00,2023-11-23 00:00:00
23132,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23132,100006,773656,C5457,178.4,2023-07-06 00:00:00,2023-10-09 00:00:00
23132,100007,782942,3159265,8352.0,2023-08-30 00:00:00,2023-11-28 00:00:00
23132,100008,778472,A1682479,144.8,2023-07-31 00:00:00,2023-11-28 00:00:00
23132,100001,782646,100943,57.6,2023-08-29 00:00:00,2023-11-20 00:00:00
23132,100009,789794,0002332461,7684.8,2023-10-03 00:00:00,2023-12-01 00:00:00
23132,100002,777139,K55094235,384.8,2023-07-25 00:00:00,2023-11-14 00:00:00
23132,100010,736921,0002235436,96.8,2023-01-11 00:00:00,2023-11-24 00:00:00
23132,100011,800204,0002384852,3200.0,2023-11-24 00:00:00,2023-11-28 00:00:00
23132,100012,780019,3178726,7872.0,2023-08-09 00:00:00,2023-12-01 00:00:00
23132,100004,738405,2445946,38.400000000000006,2023-01-19 00:00:00,2023-11-23 00:00:00
23132,100005,723171,M3889,5.792000000000001,2022-11-04 00:00:00,2023-03-03 00:00:00
23132,100006,773656,C5457,10.76,2023-07-06 00:00:00,2023-10-09 00:00:00
23132,100007,782942,3159265,1002.384,2023-08-30 00:00:00,2023-11-28 00:00:00
23132,100008,778472,A1682479,8.632,2023-07-31 00:00:00,2023-11-28 00:00:00
23132,100001,782646,100943,3.48,2023-08-29 00:00:00,2023-11-20 00:00:00
23132,100009,789794,0002332461,461.8,2023-10-03 00:00:00,2023-11-23 00:00:00
23132,100002,777139,K55094235,23.072000000000003,2023-07-25 00:00:00,2023-11-14 00:00:00
23132,100010,736921,0002235436,5.808,2023-01-11 00:00:00,2023-11-24 00:00:00
23132,100011,800204,0002384852,192.712,2023-11-24 00:00:00,2023-11-28 00:00:00
23132,100012,780019,3178726,944.448,2023-08-09 00:00:00,2023-11-29 00:00:00
23133,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23133,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23133,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-28 00:00:00
23133,100004,767359,KA-APS-0304,316.8,2023-06-08 00:00:00,2023-11-23 00:00:00
23133,100005,723171,M3889,96.48,2022-11-04 00:00:00,2023-03-03 00:00:00
23133,100006,773656,C5457,177.12,2023-07-06 00:00:00,2023-10-09 00:00:00
23133,100007,782942,3159265,8352.0,2023-08-30 00:00:00,2023-11-28 00:00:00
23133,100008,778472,A1682479,144.32000000000002,2023-07-31 00:00:00,2023-11-28 00:00:00
23133,100001,782646,100943,58.04,2023-08-29 00:00:00,2023-11-20 00:00:00
23133,100009,789794,0002332461,7680.0,2023-10-03 00:00:00,2023-12-01 00:00:00
23133,100002,777139,K55094235,383.2000000000001,2023-07-25 00:00:00,2023-11-14 00:00:00
23133,100010,736921,0002235436,96.08,2023-01-11 00:00:00,2023-11-24 00:00:00
23133,100011,800204,0002384852,3192.0,2023-11-24 00:00:00,2023-11-28 00:00:00
23133,100012,780019,3178726,7872.0,2023-08-09 00:00:00,2023-12-01 00:00:00
23133,100004,738405,2445946,38.400000000000006,2023-01-19 00:00:00,2023-11-23 00:00:00
23133,100005,723171,M3889,5.792000000000001,2022-11-04 00:00:00,2023-03-03 00:00:00
23133,100006,773656,C5457,10.76,2023-07-06 00:00:00,2023-10-09 00:00:00
23133,100007,782942,3159265,1002.384,2023-08-30 00:00:00,2023-11-28 00:00:00
23133,100008,778472,A1682479,8.632,2023-07-31 00:00:00,2023-11-28 00:00:00
23133,100001,782646,100943,3.48,2023-08-29 00:00:00,2023-11-20 00:00:00
23133,100009,789794,0002332461,461.8,2023-10-03 00:00:00,2023-11-23 00:00:00
23133,100002,777139,K55094235,23.072000000000003,2023-07-25 00:00:00,2023-11-14 00:00:00
23133,100010,736921,0002235436,5.808,2023-01-11 00:00:00,2023-11-24 00:00:00
23133,100011,800204,0002384852,192.712,2023-11-24 00:00:00,2023-11-28 00:00:00
23133,100012,780019,3178726,944.448,2023-08-09 00:00:00,2023-11-29 00:00:00
23134,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23134,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23134,100001,767413,100977,72.048,2023-06-08 00:00:00,2023-11-20 00:00:00
23134,100002,777139,K55094235,72.144,2023-07-25 00:00:00,2023-11-14 00:00:00
23134,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-23 00:00:00
23134,100004,738405,2445946,268.0,2023-01-19 00:00:00,2023-11-23 00:00:00
23134,100004,738385,2445950,52.0,2023-01-19 00:00:00,2023-11-16 00:00:00
23134,100005,723171,M3889,96.072,2022-11-04 00:00:00,2023-03-03 00:00:00
23134,100006,773656,C5457,177.64800000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23134,100007,782942,3159265,8000.0,2023-08-30 00:00:00,2023-11-23 00:00:00
23134,100007,778649,3159265,352.0,2023-08-01 00:00:00,2023-11-24 00:00:00
23134,100008,778472,A1682479,144.46400000000003,2023-07-31 00:00:00,2023-11-14 00:00:00
23134,100001,767413,100977,57.96000000000001,2023-06-08 00:00:00,2023-11-20 00:00:00
23134,100009,789794,0002332461,7680.0,2023-10-03 00:00:00,2023-11-23 00:00:00
23134,100002,777139,K55094235,384.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23134,100010,736921,0002235436,96.288,2023-01-11 00:00:00,2023-11-24 00:00:00
23134,100011,737873,0002246451,3200.0,2023-01-17 00:00:00,2023-11-22 00:00:00
23134,100012,780018,3178726,7872.0,2023-08-09 00:00:00,2023-11-24 00:00:00
23134,100004,738385,2445950,51.2,2023-01-19 00:00:00,2023-11-16 00:00:00
23134,100005,723171,M3889,7.68,2022-11-04 00:00:00,2023-03-03 00:00:00
23134,100006,773656,C5457,14.336000000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23134,100007,778649,3159265,1336.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23134,100008,760365,A1682379,11.6,2023-05-05 00:00:00,2023-10-25 00:00:00
23134,100001,782646,100943,4.608,2023-08-29 00:00:00,2023-11-20 00:00:00
23134,100009,783722,0002327476,614.4000000000001,2023-09-04 00:00:00,2023-11-13 00:00:00
23134,100002,777139,K55094235,30.72,2023-07-25 00:00:00,2023-11-14 00:00:00
23134,100010,736921,0002235436,7.68,2023-01-11 00:00:00,2023-07-07 00:00:00
23134,100011,775441,0002327424,256.0,2023-07-14 00:00:00,2023-11-17 00:00:00
23134,100012,780018,3178726,1259.2,2023-08-09 00:00:00,2023-11-17 00:00:00
23134,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-28 00:00:00
23134,100004,738405,2445946,316.8,2023-01-19 00:00:00,2023-11-23 00:00:00
23134,100005,723171,M3889,96.0,2022-11-04 00:00:00,2023-03-03 00:00:00
23134,100006,773656,C5457,177.58800000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23134,100007,782942,3159265,8154.872,2023-08-30 00:00:00,2023-11-28 00:00:00
23134,100007,778649,3159265,197.128,2023-08-01 00:00:00,2023-11-24 00:00:00
23134,100008,778472,A1682479,144.024,2023-07-31 00:00:00,2023-11-28 00:00:00
23134,100001,782646,100943,57.6,2023-08-29 00:00:00,2023-11-20 00:00:00
23134,100009,789794,0002332461,7680.8,2023-10-03 00:00:00,2023-11-23 00:00:00
23134,100002,777139,K55094235,384.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23134,100010,736921,0002235436,96.40800000000002,2023-01-11 00:00:00,2023-11-24 00:00:00
23134,100011,784574,0002350933,1943.3184,2023-09-07 00:00:00,2023-11-23 00:00:00
23134,100011,800204,0002384852,1255.9776000000002,2023-11-24 00:00:00,2023-11-28 00:00:00
23134,100012,780019,3178726,7872.0,2023-08-09 00:00:00,2023-11-29 00:00:00
23135,100001,782646,100943,72.0,2023-08-29 00:00:00,2023-11-20 00:00:00
23135,100002,777139,K55094235,72.0,2023-07-25 00:00:00,2023-11-14 00:00:00
23135,100001,767413,100977,72.056,2023-06-08 00:00:00,2023-11-20 00:00:00
23135,100002,777139,K55094235,72.096,2023-07-25 00:00:00,2023-11-14 00:00:00
23135,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-23 00:00:00
23135,100004,738385,2445950,320.0,2023-01-19 00:00:00,2023-11-16 00:00:00
23135,100005,723171,M3889,95.704,2022-11-04 00:00:00,2023-03-03 00:00:00
23135,100006,773656,C5457,177.64800000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23135,100007,782942,3159265,8000.0,2023-08-30 00:00:00,2023-11-23 00:00:00
23135,100007,778649,3159265,352.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23135,100008,778472,A1682479,144.89600000000002,2023-07-31 00:00:00,2023-11-14 00:00:00
23135,100001,782646,100943,57.92000000000001,2023-08-29 00:00:00,2023-11-20 00:00:00
23135,100009,789794,0002332461,4305.128,2023-10-03 00:00:00,2023-11-23 00:00:00
23135,100009,783722,0002327476,3374.8720000000003,2023-09-04 00:00:00,2023-11-13 00:00:00
23135,100002,777139,K55094235,383.6880000000001,2023-07-25 00:00:00,2023-11-14 00:00:00
23135,100010,736921,0002235436,95.744,2023-01-11 00:00:00,2023-07-07 00:00:00
23135,100011,737873,0002246451,2623.9776,2023-01-17 00:00:00,2023-11-22 00:00:00
23135,100011,784574,0002350933,576.0224000000001,2023-09-07 00:00:00,2023-11-23 00:00:00
23135,100012,780018,3178726,7872.0,2023-08-09 00:00:00,2023-11-17 00:00:00
23135,100004,738385,2445950,51.2,2023-01-19 00:00:00,2023-11-16 00:00:00
23135,100005,723171,M3889,7.68,2022-11-04 00:00:00,2023-03-03 00:00:00
23135,100006,773656,C5457,14.336000000000002,2023-07-06 00:00:00,2023-10-09 00:00:00
23135,100007,778649,3159265,1336.0,2023-08-01 00:00:00,2023-11-15 00:00:00
23135,100008,760365,A1682379,11.6,2023-05-05 00:00:00,2023-10-25 00:00:00
23135,100001,782646,100943,4.608,2023-08-29 00:00:00,2023-11-20 00:00:00
23135,100009,783722,0002327476,614.4000000000001,2023-09-04 00:00:00,2023-11-13 00:00:00
23135,100002,777139,K55094235,30.72,2023-07-25 00:00:00,2023-11-14 00:00:00
23135,100010,736921,0002235436,7.68,2023-01-11 00:00:00,2023-07-07 00:00:00
23135,100011,775441,0002327424,256.0,2023-07-14 00:00:00,2023-11-17 00:00:00
23135,100012,780018,3178726,1259.2,2023-08-09 00:00:00,2023-11-17 00:00:00
23135,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-11-28 00:00:00
23135,100004,738405,2445946,316.8,2023-01-19 00:00:00,2023-11-23 00:00:00
23135,100005,723171,M3889,96.8,2022-11-04 00:00:00,2023-03-03 00:00:00
23135,100006,773656,C5457,176.8,2023-07-06 00:00:00,2023-10-09 00:00:00
23135,100007,782942,3159265,8352.0,2023-08-30 00:00:00,2023-11-28 00:00:00
23135,100008,778472,A1682479,144.8,2023-07-31 00:00:00,2023-11-28 00:00:00
23135,100001,782646,100943,57.6,2023-08-29 00:00:00,2023-11-20 00:00:00
23135,100009,789794,0002332461,7681.6,2023-10-03 00:00:00,2023-11-23 00:00:00
23135,100002,777139,K55094235,385.6,2023-07-25 00:00:00,2023-11-14 00:00:00
23135,100010,736921,0002235436,96.8,2023-01-11 00:00:00,2023-11-24 00:00:00
23135,100011,800204,0002384852,3200.0,2023-11-24 00:00:00,2023-11-28 00:00:00
23135,100012,780019,3178726,7872.0,2023-08-09 00:00:00,2023-11-29 00:00:00
23136,100001,782646,100943,76.80000000000001,2023-08-29 00:00:00,2023-12-18 00:00:00
23136,100002,676155,K53821835,76.80000000000001,2022-03-07 00:00:00,2023-12-06 00:00:00
23136,100003,670641,0005554998,4800.0,2022-02-08 00:00:00,2023-12-14 00:00:00
23136,100004,738405,2445946,276.40000000000003,2023-01-19 00:00:00,2023-11-23 00:00:00
23136,100004,767359,KA-APS-0304,43.6,2023-06-08 00:00:00,2023-11-23 00:00:00
